,,,,,,,0
0.01,5,10,0,0.5,200,1,0.655607210219634
0.1,1,3,20,0.5,100,1,0.65555024750725
0.01,5,10,20,0.5,200,1,0.655503822712141
0.1,5,6,20,1,100,0.7,0.655480091231086
0.1,5,6,20,1,200,0.7,0.655480091231086
0.1,5,6,20,1,400,0.7,0.655480091231086
0.01,5,6,20,0.5,200,1,0.655378324406028
0.01,0,3,20,1,400,0.7,0.655218556701586
0.01,5,6,0,0.5,100,1,0.655150538589892
0.01,5,10,5,0.5,200,1,0.655126227796333
0.2,5,3,5,1,100,0.7,0.655095837702918
0.2,5,3,5,1,200,0.7,0.655095837702918
0.2,5,3,5,1,400,0.7,0.655095837702918
0.01,5,6,20,1,200,1,0.655094737705448
0.01,0,6,0,0.5,400,0.7,0.65499852949528
0.01,1,6,20,0.5,400,1,0.65499852949528
0.01,1,3,20,1,400,0.7,0.654965360094421
0.1,0,3,5,1,100,1,0.654850337875113
0.2,0,3,20,1,100,0.7,0.654839861788308
0.01,0,6,20,0.5,400,1,0.654809471694893
0.01,0,6,20,0.5,100,1,0.654791757683224
0.01,5,10,5,0.5,200,0.7,0.654695549473056
0.01,5,6,0,0.5,200,0.7,0.654682294078806
0.01,0,6,5,0.5,400,1,0.654681194081336
0.01,0,6,5,0.5,200,1,0.654680094083866
0.01,5,10,20,0.5,200,0.7,0.654648024680476
0.1,0,3,5,0.5,200,0.7,0.654617055274557
0.2,5,3,20,1,100,1,0.654565071864558
0.2,5,3,20,1,200,1,0.654565071864558
0.2,5,3,20,1,400,1,0.654565071864558
0.1,5,3,5,0.5,200,1,0.654541340383503
0.01,1,6,20,0.5,100,0.7,0.654537461078588
0.01,5,10,0,0.5,400,1,0.654481080881639
0.01,1,3,0,1,400,0.7,0.65446006687756
0.01,1,10,0,0.5,400,1,0.65443795607894
0.01,0,6,0,0.5,400,1,0.654365537977366
0.01,1,6,5,1,100,1,0.654344006491251
0.01,5,10,20,0.5,400,0.7,0.654301399170588
0.01,1,6,20,0.5,200,0.7,0.654252195068033
0.1,5,3,5,0.5,200,0.7,0.654244439661134
0.01,5,3,5,1,400,0.7,0.654220125664644
0.01,5,3,20,1,400,0.7,0.654173700869535
0.01,5,6,20,1,200,0.7,0.654140531468675
0.1,1,3,20,0.5,200,1,0.654117838154621
0.01,5,6,5,1,100,1,0.654100185973421
0.01,0,6,20,0.5,100,0.7,0.654092427363591
0.1,0,6,0,0.5,100,0.7,0.654058161168192
0.01,5,10,0,0.5,400,0.7,0.653968029054949
0.01,5,6,0,1,100,1,0.653913328167974
0.01,5,6,20,1,400,0.7,0.65388843485898
0.01,1,10,20,1,100,0.7,0.653871300159815
0.01,0,6,0,0.5,200,0.7,0.653854686145616
0.01,0,6,5,0.5,400,0.7,0.653795005956257
0.1,1,3,5,1,200,0.7,0.653760736557927
0.01,0,6,20,0.5,200,0.7,0.653729767152008
0.01,5,3,0,1,400,0.7,0.653729767152008
0.1,5,3,20,0.5,100,0.7,0.653697118436114
0.1,5,6,0,1,100,0.7,0.65362140354506
0.1,5,6,0,1,200,0.7,0.65362140354506
0.1,5,6,0,1,400,0.7,0.65362140354506
0.1,0,3,20,1,100,0.7,0.653568320137591
0.1,1,3,20,1,100,0.7,0.653568320137591
0.01,5,6,0,1,200,1,0.653513619250617
0.01,0,6,20,1,400,0.7,0.653512519253147
0.01,5,6,20,1,400,1,0.653463315150592
0.01,0,3,0,1,400,0.7,0.653460535843148
0.1,0,3,0,1,100,1,0.653392517731454
0.01,0,10,20,1,100,0.7,0.653376483029759
0.01,5,6,20,0.5,400,1,0.653268698735316
0.01,0,6,20,1,100,1,0.653240508636842
0.01,1,6,20,1,400,0.7,0.653211218540897
0.01,0,10,20,0.5,200,1,0.653190204536817
0.1,5,3,0,0.5,200,0.7,0.653162014438343
0.1,0,3,5,1,100,0.7,0.653155355825983
0.1,5,6,5,1,100,0.7,0.653143200429203
0.1,5,6,5,1,200,0.7,0.653143200429203
0.1,5,6,5,1,400,0.7,0.653143200429203
0.01,1,6,20,1,100,1,0.653081840929869
0.01,1,6,0,0.5,400,0.7,0.653076861627485
0.01,5,10,20,1,200,0.7,0.653015502128151
0.1,5,6,5,1,100,1,0.652948645844396
0.1,5,6,5,1,200,1,0.652948645844396
0.1,5,6,5,1,400,1,0.652948645844396
0.01,1,6,20,0.5,100,1,0.652919293917983
0.01,1,10,20,0.5,200,1,0.652904938526263
