,,,,,,,0
0.01,adam,256,3,relu,0.4,128,"[0.64375239610672, 0.653401792049408, 0.6786632537841797]"
0.01,adam,256,3,relu,0.4,256,"[0.6429927945137024, 0.6589644551277161, 0.6812339425086975]"
0.01,adam,256,3,swish,0.4,64,"[0.6486896872520447, 0.6525459885597229, 0.6529563069343567]"
0.01,adam,256,3,swish,0.4,128,"[0.6486896872520447, 0.6529738903045654, 0.663239061832428]"
0.01,adam,256,3,swish,0.4,256,"[0.6543866395950317, 0.6572529077529907, 0.6658097505569458]"
0.01,adam,256,5,relu,0.4,256,"[0.6464109420776367, 0.6568250060081482, 0.6529563069343567]"
0.01,adam,256,5,relu,0.4,512,"[0.6475503444671631, 0.6615318655967712, 0.6709511280059814]"
0.01,adam,256,5,swish,0.4,256,"[0.6448917388916016, 0.6555413007736206, 0.6606683731079102]"
0.01,adam,256,5,swish,0.4,512,"[0.6452715396881104, 0.6529738903045654, 0.673521876335144]"
0.1,adam,32,3,relu,0.4,64,"[0.5643752217292786, 0.6409927010536194, 0.5732647776603699]"
0.1,adam,32,3,relu,0.4,128,"[0.5643752217292786, 0.5554129481315613, 0.5732647776603699]"
0.1,adam,32,3,relu,0.4,256,"[0.5643752217292786, 0.5554129481315613, 0.5732647776603699]"
0.1,adam,32,3,swish,0.4,64,"[0.5643752217292786, 0.5554129481315613, 0.647814929485321]"
0.1,adam,32,3,swish,0.4,128,"[0.5643752217292786, 0.6581087112426758, 0.637532114982605]"
0.1,adam,32,3,swish,0.4,256,"[0.5643752217292786, 0.6615318655967712, 0.5732647776603699]"
0.1,adam,32,5,relu,0.4,256,"[0.5643752217292786, 0.5554129481315613, 0.5732647776603699]"
0.1,adam,32,5,relu,0.4,512,"[0.5643752217292786, 0.5554129481315613, 0.6426734924316406]"
0.1,adam,32,5,swish,0.4,256,"[0.5643752217292786, 0.6576808094978333, 0.6426734924316406]"
0.1,adam,32,5,swish,0.4,512,"[0.5643752217292786, 0.6486949324607849, 0.6606683731079102]"
0.1,adam,256,3,relu,0.4,64,"[0.5643752217292786, 0.6593923568725586, 0.647814929485321]"
0.1,adam,256,3,relu,0.4,128,"[0.6479301452636719, 0.6555413007736206, 0.673521876335144]"
0.1,adam,256,3,relu,0.4,256,"[0.6467907428741455, 0.6568250060081482, 0.6606683731079102]"
0.1,adam,256,3,swish,0.4,64,"[0.6445119380950928, 0.6538296937942505, 0.663239061832428]"
0.1,adam,256,3,swish,0.4,128,"[0.6490694880485535, 0.6576808094978333, 0.663239061832428]"
0.1,adam,256,3,swish,0.4,256,"[0.6483098864555359, 0.6525459885597229, 0.6580976843833923]"
0.1,adam,256,5,relu,0.4,256,"[0.5643752217292786, 0.6529738903045654, 0.6555269956588745]"
0.1,adam,256,5,relu,0.4,512,"[0.5643752217292786, 0.6555413007736206, 0.6658097505569458]"
0.1,adam,256,5,swish,0.4,256,"[0.5643752217292786, 0.6504064798355103, 0.6555269956588745]"
0.1,adam,256,5,swish,0.4,512,"[0.5643752217292786, 0.6546854972839355, 0.6709511280059814]"
