,,,,,0
100,2,10,,,0.657929497736049
100,2,100,sqrt,100,0.6572683033540894
100,2,100,sqrt,1000,0.6520410831178101
100,2,100,sqrt,,0.6561520071516125
100,2,100,,100,0.6619690310670947
100,2,100,,1000,0.6595940406268661
100,2,100,,,0.6647425813623132
100,10,1,sqrt,100,0.6539921398141169
100,10,1,sqrt,1000,0.648531822279615
100,10,1,sqrt,,0.6497489595265041
100,10,1,,100,0.6658372836454347
100,10,1,,1000,0.6444122750830358
100,10,1,,,0.6341206044295663
100,10,10,sqrt,100,0.6545858597003322
100,10,10,sqrt,1000,0.6550447414904262
100,10,10,sqrt,,0.6568697434990995
100,10,10,,100,0.664883077408662
100,10,10,,1000,0.6654497925580972
100,10,10,,,0.6591417677814626
100,10,100,sqrt,100,0.6567662337252845
100,10,100,sqrt,1000,0.6543193089663499
100,10,100,sqrt,,0.6535918382159119
100,10,100,,100,0.6603502578572994
100,10,100,,1000,0.6623775724578382
100,10,100,,,0.6618557868903288
100,100,1,sqrt,100,0.6489247241843773
100,100,1,sqrt,1000,0.6517255263491786
100,100,1,sqrt,,0.654422818740165
100,100,1,,100,0.6598207761132008
100,100,1,,1000,0.6591047815089288
100,100,1,,,0.6581775800089362
100,100,10,sqrt,100,0.6558330777919179
100,100,10,sqrt,1000,0.6520544372446269
100,100,10,sqrt,,0.6565004737400544
100,100,10,,100,0.6557889389587441
100,100,10,,1000,0.6624063189378334
100,100,10,,,0.6588598246943018
100,100,100,sqrt,100,0.6510359928657374
100,100,100,sqrt,1000,0.6547517296356132
100,100,100,sqrt,,0.6532806050328066
100,100,100,,100,0.6588051607094251
100,100,100,,1000,0.662931477096406
100,100,100,,,0.6602264885288304
400,2,1,sqrt,100,0.6553210266273595
400,2,1,sqrt,1000,0.6499033533156191
400,2,1,sqrt,,0.6514578883832978
400,2,1,,100,0.6609673134060853
400,2,1,,1000,0.6571062133883852
400,2,1,,,0.6568319664778137
400,2,10,sqrt,100,0.6572942208589708
400,2,10,sqrt,1000,0.6546626612205136
400,2,10,sqrt,,0.6547445770749732
400,2,10,,100,0.6628922054647077
400,2,10,,1000,0.6641234875871657
400,2,10,,,0.6639781243393413
400,2,100,sqrt,100,0.654340359269756
400,2,100,sqrt,1000,0.6511184523361465
400,2,100,sqrt,,0.6562808908143597
400,2,100,,100,0.6633687649671447
400,2,100,,1000,0.6615969323329358
400,2,100,,,0.6626811094643543
400,10,1,sqrt,100,0.6526160380597839
400,10,1,sqrt,1000,0.6530163396579888
400,10,1,sqrt,,0.6431133582191226
400,10,1,,100,0.6617417519648108
400,10,1,,1000,0.6424685071848045
400,10,1,,,0.6415885206259022
400,10,10,sqrt,100,0.6536100595442041
400,10,10,sqrt,1000,0.6544808553161048
400,10,10,sqrt,,0.6575789929212453
400,10,10,,100,0.6588416033660096
400,10,10,,1000,0.6670241798019162
400,10,10,,,0.6596956724200304
400,10,100,sqrt,100,0.6578182917856447
400,10,100,sqrt,1000,0.6523733666043214
400,10,100,sqrt,,0.6537941508077775
400,10,100,,100,0.6643633300675144
400,10,100,,1000,0.6635169571900827
400,10,100,,,0.6644208230275048
400,100,1,sqrt,100,0.6533170476893911
400,100,1,sqrt,1000,0.6531617029058131
400,100,1,sqrt,,0.6528720636420631
400,100,1,,100,0.661404601276824
400,100,1,,1000,0.6596725838902626
400,100,1,,,0.6585198450312013
400,100,10,sqrt,100,0.6576049104261268
400,100,10,sqrt,1000,0.6569829876758656
400,100,10,sqrt,,0.653251314936862
400,100,10,,100,0.6571278073077406
400,100,10,,1000,0.6608085960314442
400,100,10,,,0.6629812738798073
400,100,100,sqrt,100,0.6522832109573232
400,100,100,sqrt,1000,0.6561918223992601
400,100,100,sqrt,,0.6560177126714405
400,100,100,,100,0.6663220829404103
400,100,100,,1000,0.6646088304980905
400,100,100,,,0.6618822480111596
