,,,,,0
100,2,100,,100,"[0.6456513482719332, 0.6615925058548009, 0.6786632390745502]"
100,2,100,,1000,"[0.6502088872009115, 0.6627634660421545, 0.6658097686375322]"
100,2,100,,,"[0.6460311431826814, 0.6592505854800936, 0.6889460154241646]"
100,10,1,sqrt,100,"[0.6369160653247247, 0.6592505854800936, 0.6658097686375322]"
100,10,1,sqrt,1000,"[0.6350170907709837, 0.6627634660421545, 0.6478149100257069]"
100,10,1,sqrt,,"[0.6372958602354728, 0.6487119437939111, 0.6632390745501285]"
100,10,1,,100,"[0.6460311431826814, 0.6651053864168618, 0.6863753213367609]"
100,10,1,,1000,"[0.6224838587162932, 0.6346604215456675, 0.6760925449871465]"
100,10,1,,,"[0.6372958602354728, 0.6352459016393442, 0.6298200514138818]"
100,10,10,sqrt,100,"[0.6418533991644512, 0.6586651053864169, 0.6632390745501285]"
100,10,10,sqrt,1000,"[0.641473604253703, 0.6604215456674473, 0.6632390745501285]"
100,10,10,sqrt,,"[0.6410938093429548, 0.6662763466042154, 0.6632390745501285]"
100,10,10,,100,"[0.6483099126471705, 0.6651053864168618, 0.6812339331619537]"
100,10,10,,1000,"[0.6445119635396885, 0.6680327868852459, 0.6838046272493573]"
100,10,10,,,"[0.6418533991644512, 0.6569086651053864, 0.6786632390745502]"
100,10,100,sqrt,100,"[0.6418533991644512, 0.6574941451990632, 0.6709511568123393]"
100,10,100,sqrt,1000,"[0.6437523737181922, 0.6533957845433255, 0.6658097686375322]"
100,10,100,sqrt,,"[0.6426129889859475, 0.6574941451990632, 0.6606683804627249]"
100,10,100,,100,"[0.6494492973794151, 0.65807962529274, 0.6735218508997429]"
100,10,100,,1000,"[0.6448917584504368, 0.6610070257611241, 0.6812339331619537]"
100,10,100,,,"[0.6426129889859475, 0.6668618266978923, 0.6760925449871465]"
100,100,1,sqrt,100,"[0.6429927838966958, 0.6533957845433255, 0.6503856041131105]"
100,100,1,sqrt,1000,"[0.6426129889859475, 0.6621779859484778, 0.6503856041131105]"
100,100,1,sqrt,,"[0.6429927838966958, 0.6621779859484778, 0.6580976863753213]"
100,100,1,,100,"[0.6467907330041778, 0.6668618266978923, 0.6658097686375322]"
100,100,1,,1000,"[0.6388150398784657, 0.6598360655737705, 0.6786632390745502]"
100,100,1,,,"[0.6498290922901633, 0.6563231850117096, 0.6683804627249358]"
100,100,10,sqrt,100,"[0.6418533991644512, 0.6598360655737705, 0.6658097686375322]"
100,100,10,sqrt,1000,"[0.6388150398784657, 0.6592505854800936, 0.6580976863753213]"
100,100,10,sqrt,,"[0.6388150398784657, 0.667447306791569, 0.6632390745501285]"
100,100,10,,100,"[0.6429927838966958, 0.6662763466042154, 0.6580976863753213]"
100,100,10,,1000,"[0.6429927838966958, 0.6604215456674473, 0.6838046272493573]"
100,100,10,,,"[0.6429927838966958, 0.6574941451990632, 0.6760925449871465]"
100,100,100,sqrt,100,"[0.6388150398784657, 0.6510538641686182, 0.6632390745501285]"
100,100,100,sqrt,1000,"[0.6391948347892138, 0.6592505854800936, 0.6658097686375322]"
100,100,100,sqrt,,"[0.6410938093429548, 0.65807962529274, 0.6606683804627249]"
100,100,100,,100,"[0.6452715533611849, 0.6627634660421545, 0.6683804627249358]"
100,100,100,,1000,"[0.6483099126471705, 0.6592505854800936, 0.6812339331619537]"
100,100,100,,,"[0.6475503228256742, 0.6621779859484778, 0.6709511568123393]"
400,2,1,sqrt,100,"[0.643372578807444, 0.6516393442622951, 0.6709511568123393]"
400,2,1,sqrt,1000,"[0.641473604253703, 0.6604215456674473, 0.6478149100257069]"
400,2,1,sqrt,,"[0.6353968856817319, 0.6557377049180327, 0.6632390745501285]"
400,2,1,,100,"[0.6460311431826814, 0.6633489461358314, 0.6735218508997429]"
400,2,1,,1000,"[0.641473604253703, 0.6563231850117096, 0.6735218508997429]"
400,2,1,,,"[0.6429927838966958, 0.6539812646370023, 0.6735218508997429]"
400,2,10,sqrt,100,"[0.6456513482719332, 0.6604215456674473, 0.6658097686375322]"
400,2,10,sqrt,1000,"[0.6464109380934295, 0.6569086651053864, 0.6606683804627249]"
400,2,10,sqrt,,"[0.643372578807444, 0.6627634660421545, 0.6580976863753213]"
400,2,10,,100,"[0.6513482719331561, 0.6586651053864169, 0.6786632390745502]"
400,2,10,,1000,"[0.6460311431826814, 0.6651053864168618, 0.6812339331619537]"
400,2,10,,,"[0.6418533991644512, 0.6662763466042154, 0.6838046272493573]"
400,2,100,sqrt,100,"[0.641473604253703, 0.6557377049180327, 0.6658097686375322]"
400,2,100,sqrt,1000,"[0.6403342195214584, 0.6574941451990632, 0.6555269922879178]"
400,2,100,sqrt,,"[0.6380554500569693, 0.6598360655737705, 0.6709511568123393]"
400,2,100,,100,"[0.6456513482719332, 0.65807962529274, 0.6863753213367609]"
400,2,100,,1000,"[0.6448917584504368, 0.6586651053864169, 0.6812339331619537]"
400,2,100,,,"[0.6460311431826814, 0.6633489461358314, 0.6786632390745502]"
400,10,1,sqrt,100,"[0.6426129889859475, 0.6545667447306791, 0.6606683804627249]"
400,10,1,sqrt,1000,"[0.6369160653247247, 0.6563231850117096, 0.6658097686375322]"
400,10,1,sqrt,,"[0.6380554500569693, 0.6563231850117096, 0.6349614395886889]"
400,10,1,,100,"[0.6445119635396885, 0.6569086651053864, 0.6838046272493573]"
400,10,1,,1000,"[0.637675655146221, 0.639344262295082, 0.6503856041131105]"
400,10,1,,,"[0.6365362704139764, 0.6481264637002342, 0.6401028277634961]"
400,10,10,sqrt,100,"[0.6418533991644512, 0.6557377049180327, 0.6632390745501285]"
400,10,10,sqrt,1000,"[0.6437523737181922, 0.6615925058548009, 0.6580976863753213]"
400,10,10,sqrt,,"[0.6429927838966958, 0.6639344262295082, 0.6658097686375322]"
400,10,10,,100,"[0.6437523737181922, 0.6592505854800936, 0.6735218508997429]"
400,10,10,,1000,"[0.6513482719331561, 0.6633489461358314, 0.6863753213367609]"
400,10,10,,,"[0.6452715533611849, 0.655152224824356, 0.6786632390745502]"
400,10,100,sqrt,100,"[0.6418533991644512, 0.65807962529274, 0.6735218508997429]"
400,10,100,sqrt,1000,"[0.6407140144322067, 0.6557377049180327, 0.6606683804627249]"
400,10,100,sqrt,,"[0.6384352449677174, 0.6545667447306791, 0.6683804627249358]"
400,10,100,,100,"[0.6494492973794151, 0.6598360655737705, 0.6838046272493573]"
400,10,100,,1000,"[0.6483099126471705, 0.6610070257611241, 0.6812339331619537]"
400,10,100,,,"[0.6456513482719332, 0.6586651053864169, 0.6889460154241646]"
400,100,1,sqrt,100,"[0.639574629699962, 0.6545667447306791, 0.6658097686375322]"
400,100,1,sqrt,1000,"[0.6410938093429548, 0.655152224824356, 0.6632390745501285]"
400,100,1,sqrt,,"[0.6418533991644512, 0.6586651053864169, 0.6580976863753213]"
400,100,1,,100,"[0.643372578807444, 0.6621779859484778, 0.6786632390745502]"
400,100,1,,1000,"[0.6441321686289404, 0.6639344262295082, 0.6709511568123393]"
400,100,1,,,"[0.643372578807444, 0.6586651053864169, 0.6735218508997429]"
400,100,10,sqrt,100,"[0.6426129889859475, 0.6592505854800936, 0.6709511568123393]"
400,100,10,sqrt,1000,"[0.6441321686289404, 0.6610070257611241, 0.6658097686375322]"
400,100,10,sqrt,,"[0.6384352449677174, 0.65807962529274, 0.6632390745501285]"
400,100,10,,100,"[0.6437523737181922, 0.6592505854800936, 0.6683804627249358]"
400,100,10,,1000,"[0.6445119635396885, 0.6592505854800936, 0.6786632390745502]"
400,100,10,,,"[0.6441321686289404, 0.6610070257611241, 0.6838046272493573]"
400,100,100,sqrt,100,"[0.6388150398784657, 0.6522248243559718, 0.6658097686375322]"
400,100,100,sqrt,1000,"[0.6452715533611849, 0.6574941451990632, 0.6658097686375322]"
400,100,100,sqrt,,"[0.6429927838966958, 0.6592505854800936, 0.6658097686375322]"
400,100,100,,100,"[0.6452715533611849, 0.6621779859484778, 0.6915167095115681]"
400,100,100,,1000,"[0.6498290922901633, 0.6627634660421545, 0.6812339331619537]"
400,100,100,,,"[0.6467907330041778, 0.6627634660421545, 0.6760925449871465]"
