,,,,,,,0
0.01,0,6,20,0.5,100,0.7,"[0.6524876566654007, 0.6534017971758665, 0.6503856041131105]"
0.01,0,6,20,0.5,100,1.0,"[0.6448917584504368, 0.6495507060333762, 0.6555269922879178]"
0.01,0,6,20,0.5,200,0.7,"[0.6502088872009115, 0.6555412922550278, 0.6529562982005142]"
0.01,0,6,20,0.5,200,1.0,"[0.6502088872009115, 0.658964484381686, 0.6606683804627249]"
0.01,0,6,20,0.5,400,0.7,"[0.6498290922901633, 0.654257595207531, 0.6555269922879178]"
0.01,0,6,20,0.5,400,1.0,"[0.6483099126471705, 0.6576807873341891, 0.6683804627249358]"
0.01,0,6,20,1.0,100,0.7,"[0.6475503228256742, 0.652545999144202, 0.6478149100257069]"
0.01,0,6,20,1.0,100,1.0,"[0.6452715533611849, 0.6516902011125374, 0.6529562982005142]"
0.01,0,6,20,1.0,200,0.7,"[0.6486897075579188, 0.658964484381686, 0.6632390745501285]"
0.01,0,6,20,1.0,200,1.0,"[0.6452715533611849, 0.6576807873341891, 0.6580976863753213]"
0.01,0,6,20,1.0,400,0.7,"[0.6475503228256742, 0.658964484381686, 0.6555269922879178]"
0.01,0,6,20,1.0,400,1.0,"[0.6437523737181922, 0.6516902011125374, 0.6452442159383034]"
0.01,0,10,0,0.5,100,0.7,"[0.6300797569312572, 0.6371416345742404, 0.6683804627249358]"
0.01,0,10,0,0.5,100,1.0,"[0.6266616027345233, 0.631578947368421, 0.6580976863753213]"
0.01,0,10,0,0.5,200,0.7,"[0.6422331940751994, 0.6551133932391956, 0.6709511568123393]"
0.01,0,10,0,0.5,200,1.0,"[0.6418533991644512, 0.6435601198117245, 0.6529562982005142]"
0.01,0,10,0,0.5,400,0.7,"[0.6384352449677174, 0.6581086863500214, 0.6760925449871465]"
0.01,0,10,0,0.5,400,1.0,"[0.6418533991644512, 0.6495507060333762, 0.6683804627249358]"
0.01,0,10,0,1.0,100,0.7,"[0.6293201671097607, 0.6392811296534018, 0.622107969151671]"
0.01,0,10,0,1.0,100,1.0,"[0.6240030383592859, 0.6144629867351306, 0.6349614395886889]"
0.01,0,10,0,1.0,200,0.7,"[0.6319787314849981, 0.6478391099700471, 0.6349614395886889]"
0.01,0,10,0,1.0,200,1.0,"[0.6300797569312572, 0.6255883611467694, 0.6272493573264781]"
0.01,0,10,0,1.0,400,0.7,"[0.6270413976452716, 0.6512623020967052, 0.6426735218508998]"
0.01,0,10,0,1.0,400,1.0,"[0.6293201671097607, 0.6354300385109114, 0.6529562982005142]"
0.01,0,10,5,0.5,100,0.7,"[0.6464109380934295, 0.6448438168592212, 0.6452442159383034]"
0.01,0,10,5,0.5,100,1.0,"[0.6410938093429548, 0.6504065040650406, 0.6426735218508998]"
0.01,0,10,5,0.5,200,0.7,"[0.6410938093429548, 0.6551133932391956, 0.6632390745501285]"
0.01,0,10,5,0.5,200,1.0,"[0.6426129889859475, 0.6611039794608472, 0.6452442159383034]"
0.01,0,10,5,0.5,400,0.7,"[0.6361564755032283, 0.6581086863500214, 0.6683804627249358]"
0.01,0,10,5,0.5,400,1.0,"[0.6403342195214584, 0.6636713735558408, 0.6709511568123393]"
0.01,0,10,5,1.0,100,0.7,"[0.6422331940751994, 0.6439880188275567, 0.6529562982005142]"
0.01,0,10,5,1.0,100,1.0,"[0.6350170907709837, 0.6388532306375695, 0.6272493573264781]"
0.01,0,10,5,1.0,200,0.7,"[0.6422331940751994, 0.6448438168592212, 0.6478149100257069]"
0.01,0,10,5,1.0,200,1.0,"[0.6452715533611849, 0.6401369276850664, 0.6349614395886889]"
0.01,0,10,5,1.0,400,0.7,"[0.637675655146221, 0.6469833119383825, 0.6375321336760925]"
0.01,0,10,5,1.0,400,1.0,"[0.6403342195214584, 0.6478391099700471, 0.6529562982005142]"
0.01,0,10,20,0.5,100,0.7,"[0.6498290922901633, 0.6534017971758665, 0.6606683804627249]"
0.01,0,10,20,0.5,100,1.0,"[0.6437523737181922, 0.6499786050492083, 0.6580976863753213]"
0.01,0,10,20,0.5,200,0.7,"[0.6509684770224079, 0.6546854942233633, 0.6529562982005142]"
0.01,0,10,20,0.5,200,1.0,"[0.6509684770224079, 0.6572528883183568, 0.6529562982005142]"
0.01,0,10,20,0.5,400,0.7,"[0.6467907330041778, 0.654257595207531, 0.6580976863753213]"
0.01,0,10,20,0.5,400,1.0,"[0.6475503228256742, 0.658964484381686, 0.6632390745501285]"
0.01,0,10,20,1.0,100,0.7,"[0.655146221040638, 0.6478391099700471, 0.6503856041131105]"
0.01,0,10,20,1.0,100,1.0,"[0.6490695024686669, 0.6409927257167308, 0.6683804627249358]"
0.01,0,10,20,1.0,200,0.7,"[0.6490695024686669, 0.6555412922550278, 0.6683804627249358]"
0.01,0,10,20,1.0,200,1.0,"[0.639574629699962, 0.6551133932391956, 0.6632390745501285]"
0.01,0,10,20,1.0,400,0.7,"[0.6448917584504368, 0.6512623020967052, 0.6632390745501285]"
0.01,0,10,20,1.0,400,1.0,"[0.63577668059248, 0.6495507060333762, 0.6401028277634961]"
0.01,1,3,0,0.5,100,0.7,"[0.6547664261298899, 0.6585365853658537, 0.6606683804627249]"
0.01,1,3,0,0.5,100,1.0,"[0.653247246486897, 0.6581086863500214, 0.6658097686375322]"
0.01,1,3,0,0.5,200,0.7,"[0.6524876566654007, 0.6602481814291827, 0.6658097686375322]"
0.01,1,3,0,0.5,200,1.0,"[0.6490695024686669, 0.6598202824133504, 0.6709511568123393]"
0.01,1,3,0,0.5,400,0.7,"[0.6509684770224079, 0.6593923833975182, 0.6632390745501285]"
0.01,1,3,0,0.5,400,1.0,"[0.6536270413976453, 0.6632434745400085, 0.6632390745501285]"
0.01,1,3,0,1.0,100,0.7,"[0.6566654006836309, 0.658964484381686, 0.6606683804627249]"
0.01,1,3,0,1.0,100,1.0,"[0.6559058108621344, 0.6585365853658537, 0.6683804627249358]"
0.01,1,3,0,1.0,200,0.7,"[0.6509684770224079, 0.6585365853658537, 0.6580976863753213]"
0.01,1,3,0,1.0,200,1.0,"[0.6517280668439043, 0.6602481814291827, 0.6580976863753213]"
0.01,1,3,0,1.0,400,0.7,"[0.6498290922901633, 0.6623876765083441, 0.6632390745501285]"
0.01,1,3,0,1.0,400,1.0,"[0.6505886821116597, 0.6611039794608472, 0.6555269922879178]"
0.01,1,3,5,0.5,100,0.7,"[0.655146221040638, 0.6581086863500214, 0.6658097686375322]"
0.01,1,3,5,0.5,100,1.0,"[0.6524876566654007, 0.658964484381686, 0.6658097686375322]"
0.01,1,3,5,0.5,200,0.7,"[0.6543866312191416, 0.6585365853658537, 0.6632390745501285]"
0.01,1,3,5,0.5,200,1.0,"[0.6498290922901633, 0.660676080445015, 0.6683804627249358]"
0.01,1,3,5,0.5,400,0.7,"[0.6494492973794151, 0.658964484381686, 0.6632390745501285]"
0.01,1,3,5,0.5,400,1.0,"[0.6528674515761489, 0.6632434745400085, 0.6580976863753213]"
0.01,1,3,5,1.0,100,0.7,"[0.6566654006836309, 0.658964484381686, 0.6606683804627249]"
0.01,1,3,5,1.0,100,1.0,"[0.6559058108621344, 0.6585365853658537, 0.6683804627249358]"
0.01,1,3,5,1.0,200,0.7,"[0.6513482719331561, 0.6585365853658537, 0.6555269922879178]"
0.01,1,3,5,1.0,200,1.0,"[0.6517280668439043, 0.660676080445015, 0.6580976863753213]"
0.01,1,3,5,1.0,400,0.7,"[0.6509684770224079, 0.6593923833975182, 0.6658097686375322]"
0.01,1,3,5,1.0,400,1.0,"[0.6494492973794151, 0.6611039794608472, 0.6529562982005142]"
0.01,1,3,20,0.5,100,0.7,"[0.655146221040638, 0.6576807873341891, 0.6632390745501285]"
0.01,1,3,20,0.5,100,1.0,"[0.6528674515761489, 0.6568249893025246, 0.6632390745501285]"
0.01,1,3,20,0.5,200,0.7,"[0.6540068363083935, 0.6615318784766795, 0.6632390745501285]"
0.01,1,3,20,0.5,200,1.0,"[0.6513482719331561, 0.6611039794608472, 0.6709511568123393]"
0.01,1,3,20,0.5,400,0.7,"[0.6547664261298899, 0.6576807873341891, 0.6658097686375322]"
0.01,1,3,20,0.5,400,1.0,"[0.6524876566654007, 0.660676080445015, 0.6580976863753213]"
0.01,1,3,20,1.0,100,0.7,"[0.6566654006836309, 0.6585365853658537, 0.6606683804627249]"
0.01,1,3,20,1.0,100,1.0,"[0.6566654006836309, 0.6585365853658537, 0.6683804627249358]"
0.01,1,3,20,1.0,200,0.7,"[0.6498290922901633, 0.6615318784766795, 0.6606683804627249]"
0.01,1,3,20,1.0,200,1.0,"[0.6486897075579188, 0.6636713735558408, 0.6580976863753213]"
0.01,1,3,20,1.0,400,0.7,"[0.6524876566654007, 0.6658108686350022, 0.6632390745501285]"
0.01,1,3,20,1.0,400,1.0,"[0.6494492973794151, 0.6662387676508345, 0.6580976863753213]"
0.01,1,6,0,0.5,100,0.7,"[0.6490695024686669, 0.6508344030808729, 0.6452442159383034]"
0.01,1,6,0,0.5,100,1.0,"[0.6483099126471705, 0.6559691912708601, 0.6401028277634961]"
0.01,1,6,0,0.5,200,0.7,"[0.6528674515761489, 0.6572528883183568, 0.6478149100257069]"
0.01,1,6,0,0.5,200,1.0,"[0.6536270413976453, 0.6623876765083441, 0.6683804627249358]"
0.01,1,6,0,0.5,400,0.7,"[0.6509684770224079, 0.6602481814291827, 0.6683804627249358]"
0.01,1,6,0,0.5,400,1.0,"[0.6486897075579188, 0.6615318784766795, 0.6760925449871465]"
0.01,1,6,0,1.0,100,0.7,"[0.6437523737181922, 0.6534017971758665, 0.6529562982005142]"
0.01,1,6,0,1.0,100,1.0,"[0.639574629699962, 0.6486949080017116, 0.6658097686375322]"
0.01,1,6,0,1.0,200,0.7,"[0.6498290922901633, 0.6559691912708601, 0.6452442159383034]"
0.01,1,6,0,1.0,200,1.0,"[0.6418533991644512, 0.6474112109542148, 0.6478149100257069]"
0.01,1,6,0,1.0,400,0.7,"[0.643372578807444, 0.6572528883183568, 0.6580976863753213]"
0.01,1,6,0,1.0,400,1.0,"[0.6391948347892138, 0.6474112109542148, 0.6529562982005142]"
0.01,1,6,5,0.5,100,0.7,"[0.6513482719331561, 0.6529738981600343, 0.6503856041131105]"
0.01,1,6,5,0.5,100,1.0,"[0.6475503228256742, 0.6512623020967052, 0.6478149100257069]"
0.01,1,6,5,0.5,200,0.7,"[0.6479301177364223, 0.6538296961916987, 0.6580976863753213]"
0.01,1,6,5,0.5,200,1.0,"[0.6509684770224079, 0.658964484381686, 0.6555269922879178]"
0.01,1,6,5,0.5,400,0.7,"[0.6448917584504368, 0.6551133932391956, 0.6503856041131105]"
0.01,1,6,5,0.5,400,1.0,"[0.6460311431826814, 0.6632434745400085, 0.6580976863753213]"
0.01,1,6,5,1.0,100,0.7,"[0.6479301177364223, 0.654257595207531, 0.6555269922879178]"
0.01,1,6,5,1.0,100,1.0,"[0.6456513482719332, 0.6538296961916987, 0.6658097686375322]"
0.01,1,6,5,1.0,200,0.7,"[0.6471705279149259, 0.6593923833975182, 0.6401028277634961]"
0.01,1,6,5,1.0,200,1.0,"[0.6407140144322067, 0.6572528883183568, 0.6503856041131105]"
0.01,1,6,5,1.0,400,0.7,"[0.6429927838966958, 0.660676080445015, 0.6452442159383034]"
0.01,1,6,5,1.0,400,1.0,"[0.6460311431826814, 0.6534017971758665, 0.6503856041131105]"
0.01,1,6,20,0.5,100,0.7,"[0.6513482719331561, 0.6512623020967052, 0.6529562982005142]"
0.01,1,6,20,0.5,100,1.0,"[0.6471705279149259, 0.6512623020967052, 0.6555269922879178]"
0.01,1,6,20,0.5,200,0.7,"[0.6509684770224079, 0.658964484381686, 0.6555269922879178]"
0.01,1,6,20,0.5,200,1.0,"[0.6498290922901633, 0.6576807873341891, 0.6555269922879178]"
0.01,1,6,20,0.5,400,0.7,"[0.6475503228256742, 0.6585365853658537, 0.6555269922879178]"
0.01,1,6,20,0.5,400,1.0,"[0.6528674515761489, 0.652545999144202, 0.6683804627249358]"
0.01,1,6,20,1.0,100,0.7,"[0.6483099126471705, 0.6555412922550278, 0.6606683804627249]"
0.01,1,6,20,1.0,100,1.0,"[0.6456513482719332, 0.6508344030808729, 0.6529562982005142]"
0.01,1,6,20,1.0,200,0.7,"[0.6483099126471705, 0.6611039794608472, 0.6658097686375322]"
0.01,1,6,20,1.0,200,1.0,"[0.6448917584504368, 0.6593923833975182, 0.6555269922879178]"
0.01,1,6,20,1.0,400,0.7,"[0.6483099126471705, 0.6593923833975182, 0.6452442159383034]"
0.01,1,6,20,1.0,400,1.0,"[0.63577668059248, 0.6534017971758665, 0.6426735218508998]"
0.01,1,10,0,0.5,100,0.7,"[0.6327383213064945, 0.6341463414634146, 0.6683804627249358]"
0.01,1,10,0,0.5,100,1.0,"[0.6342575009494873, 0.6345742404792469, 0.6503856041131105]"
0.01,1,10,0,0.5,200,0.7,"[0.6403342195214584, 0.6538296961916987, 0.6735218508997429]"
0.01,1,10,0,0.5,200,1.0,"[0.641473604253703, 0.6499786050492083, 0.6658097686375322]"
0.01,1,10,0,0.5,400,0.7,"[0.6418533991644512, 0.6555412922550278, 0.6838046272493573]"
0.01,1,10,0,0.5,400,1.0,"[0.639574629699962, 0.6504065040650406, 0.6683804627249358]"
0.01,1,10,0,1.0,100,0.7,"[0.6319787314849981, 0.6328626444159179, 0.6323907455012854]"
0.01,1,10,0,1.0,100,1.0,"[0.6205848841625522, 0.6221651690201112, 0.6298200514138818]"
0.01,1,10,0,1.0,200,0.7,"[0.6380554500569693, 0.6478391099700471, 0.6478149100257069]"
0.01,1,10,0,1.0,200,1.0,"[0.6281807823775162, 0.6350021394950791, 0.6323907455012854]"
0.01,1,10,0,1.0,400,0.7,"[0.6300797569312572, 0.6508344030808729, 0.6426735218508998]"
0.01,1,10,0,1.0,400,1.0,"[0.6198252943410558, 0.6337184424475824, 0.6349614395886889]"
0.01,1,10,5,0.5,100,0.7,"[0.6422331940751994, 0.6478391099700471, 0.6580976863753213]"
0.01,1,10,5,0.5,100,1.0,"[0.643372578807444, 0.6444159178433889, 0.6349614395886889]"
0.01,1,10,5,0.5,200,0.7,"[0.6448917584504368, 0.6546854942233633, 0.6606683804627249]"
0.01,1,10,5,0.5,200,1.0,"[0.6483099126471705, 0.6611039794608472, 0.6401028277634961]"
0.01,1,10,5,0.5,400,0.7,"[0.6391948347892138, 0.6572528883183568, 0.6683804627249358]"
0.01,1,10,5,0.5,400,1.0,"[0.6490695024686669, 0.6658108686350022, 0.6529562982005142]"
0.01,1,10,5,1.0,100,0.7,"[0.637675655146221, 0.6401369276850664, 0.6349614395886889]"
0.01,1,10,5,1.0,100,1.0,"[0.6342575009494873, 0.6328626444159179, 0.6298200514138818]"
0.01,1,10,5,1.0,200,0.7,"[0.6437523737181922, 0.6465554129225503, 0.6478149100257069]"
0.01,1,10,5,1.0,200,1.0,"[0.6445119635396885, 0.6401369276850664, 0.6452442159383034]"
0.01,1,10,5,1.0,400,0.7,"[0.6403342195214584, 0.6409927257167308, 0.6401028277634961]"
0.01,1,10,5,1.0,400,1.0,"[0.641473604253703, 0.6431322207958922, 0.6658097686375322]"
0.01,1,10,20,0.5,100,0.7,"[0.6494492973794151, 0.6529738981600343, 0.6555269922879178]"
0.01,1,10,20,0.5,100,1.0,"[0.6445119635396885, 0.6534017971758665, 0.6580976863753213]"
0.01,1,10,20,0.5,200,0.7,"[0.6524876566654007, 0.6534017971758665, 0.6529562982005142]"
0.01,1,10,20,0.5,200,1.0,"[0.6498290922901633, 0.6576807873341891, 0.6580976863753213]"
0.01,1,10,20,0.5,400,0.7,"[0.6505886821116597, 0.6555412922550278, 0.6683804627249358]"
0.01,1,10,20,0.5,400,1.0,"[0.6494492973794151, 0.6611039794608472, 0.6580976863753213]"
0.01,1,10,20,1.0,100,0.7,"[0.6505886821116597, 0.6534017971758665, 0.6580976863753213]"
0.01,1,10,20,1.0,100,1.0,"[0.6479301177364223, 0.6409927257167308, 0.6606683804627249]"
0.01,1,10,20,1.0,200,0.7,"[0.6475503228256742, 0.6576807873341891, 0.6632390745501285]"
0.01,1,10,20,1.0,200,1.0,"[0.6388150398784657, 0.6555412922550278, 0.6658097686375322]"
0.01,1,10,20,1.0,400,0.7,"[0.6418533991644512, 0.6551133932391956, 0.6606683804627249]"
0.01,1,10,20,1.0,400,1.0,"[0.6342575009494873, 0.6508344030808729, 0.6529562982005142]"
0.01,5,3,0,0.5,100,0.7,"[0.6543866312191416, 0.6585365853658537, 0.6606683804627249]"
0.01,5,3,0,0.5,100,1.0,"[0.653247246486897, 0.6581086863500214, 0.6658097686375322]"
0.01,5,3,0,0.5,200,0.7,"[0.6524876566654007, 0.6593923833975182, 0.6658097686375322]"
0.01,5,3,0,0.5,200,1.0,"[0.6494492973794151, 0.6598202824133504, 0.6709511568123393]"
0.01,5,3,0,0.5,400,0.7,"[0.6490695024686669, 0.6602481814291827, 0.6632390745501285]"
0.01,5,3,0,0.5,400,1.0,"[0.653247246486897, 0.6640992725716731, 0.6632390745501285]"
0.01,5,3,0,1.0,100,0.7,"[0.6566654006836309, 0.658964484381686, 0.6606683804627249]"
0.01,5,3,0,1.0,100,1.0,"[0.6559058108621344, 0.6585365853658537, 0.6683804627249358]"
0.01,5,3,0,1.0,200,0.7,"[0.6509684770224079, 0.6585365853658537, 0.6606683804627249]"
0.01,5,3,0,1.0,200,1.0,"[0.6517280668439043, 0.6602481814291827, 0.6580976863753213]"
0.01,5,3,0,1.0,400,0.7,"[0.6505886821116597, 0.6593923833975182, 0.6606683804627249]"
0.01,5,3,0,1.0,400,1.0,"[0.6502088872009115, 0.6598202824133504, 0.6555269922879178]"
0.01,5,3,5,0.5,100,0.7,"[0.655146221040638, 0.6585365853658537, 0.6658097686375322]"
0.01,5,3,5,0.5,100,1.0,"[0.6524876566654007, 0.658964484381686, 0.6658097686375322]"
0.01,5,3,5,0.5,200,0.7,"[0.653247246486897, 0.6576807873341891, 0.6632390745501285]"
0.01,5,3,5,0.5,200,1.0,"[0.6509684770224079, 0.6576807873341891, 0.6683804627249358]"
0.01,5,3,5,0.5,400,0.7,"[0.6471705279149259, 0.6585365853658537, 0.6632390745501285]"
0.01,5,3,5,0.5,400,1.0,"[0.6528674515761489, 0.6636713735558408, 0.6606683804627249]"
0.01,5,3,5,1.0,100,0.7,"[0.6566654006836309, 0.658964484381686, 0.6606683804627249]"
0.01,5,3,5,1.0,100,1.0,"[0.6559058108621344, 0.6585365853658537, 0.6683804627249358]"
0.01,5,3,5,1.0,200,0.7,"[0.6486897075579188, 0.6585365853658537, 0.6606683804627249]"
0.01,5,3,5,1.0,200,1.0,"[0.6517280668439043, 0.660676080445015, 0.6580976863753213]"
0.01,5,3,5,1.0,400,0.7,"[0.6513482719331561, 0.6585365853658537, 0.6632390745501285]"
0.01,5,3,5,1.0,400,1.0,"[0.6498290922901633, 0.660676080445015, 0.6529562982005142]"
0.01,5,3,20,0.5,100,0.7,"[0.655146221040638, 0.6585365853658537, 0.6632390745501285]"
0.01,5,3,20,0.5,100,1.0,"[0.6536270413976453, 0.6559691912708601, 0.6632390745501285]"
0.01,5,3,20,0.5,200,0.7,"[0.6540068363083935, 0.6619597774925118, 0.6632390745501285]"
0.01,5,3,20,0.5,200,1.0,"[0.6524876566654007, 0.6611039794608472, 0.6683804627249358]"
0.01,5,3,20,0.5,400,0.7,"[0.6540068363083935, 0.6593923833975182, 0.6658097686375322]"
0.01,5,3,20,0.5,400,1.0,"[0.6524876566654007, 0.6602481814291827, 0.6580976863753213]"
0.01,5,3,20,1.0,100,0.7,"[0.6566654006836309, 0.6585365853658537, 0.6606683804627249]"
0.01,5,3,20,1.0,100,1.0,"[0.6566654006836309, 0.6585365853658537, 0.6683804627249358]"
0.01,5,3,20,1.0,200,0.7,"[0.6498290922901633, 0.6611039794608472, 0.6606683804627249]"
0.01,5,3,20,1.0,200,1.0,"[0.6486897075579188, 0.6636713735558408, 0.6580976863753213]"
0.01,5,3,20,1.0,400,0.7,"[0.6524876566654007, 0.6632434745400085, 0.6683804627249358]"
0.01,5,3,20,1.0,400,1.0,"[0.6498290922901633, 0.6658108686350022, 0.6555269922879178]"
0.01,5,6,0,0.5,100,0.7,"[0.6486897075579188, 0.646127513906718, 0.6478149100257069]"
0.01,5,6,0,0.5,100,1.0,"[0.6475503228256742, 0.6504065040650406, 0.6401028277634961]"
0.01,5,6,0,0.5,200,0.7,"[0.6517280668439043, 0.6563970902866924, 0.6452442159383034]"
0.01,5,6,0,0.5,200,1.0,"[0.6509684770224079, 0.658964484381686, 0.6503856041131105]"
0.01,5,6,0,0.5,400,0.7,"[0.6513482719331561, 0.6581086863500214, 0.6555269922879178]"
0.01,5,6,0,0.5,400,1.0,"[0.6513482719331561, 0.6598202824133504, 0.6658097686375322]"
0.01,5,6,0,1.0,100,0.7,"[0.6452715533611849, 0.654257595207531, 0.6478149100257069]"
0.01,5,6,0,1.0,100,1.0,"[0.6403342195214584, 0.6474112109542148, 0.6606683804627249]"
0.01,5,6,0,1.0,200,0.7,"[0.6475503228256742, 0.6559691912708601, 0.6580976863753213]"
0.01,5,6,0,1.0,200,1.0,"[0.6464109380934295, 0.6538296961916987, 0.6503856041131105]"
0.01,5,6,0,1.0,400,0.7,"[0.6498290922901633, 0.6538296961916987, 0.6555269922879178]"
0.01,5,6,0,1.0,400,1.0,"[0.6429927838966958, 0.6486949080017116, 0.6452442159383034]"
