,,,,,,,0
0.01,0,6,0,0.5,400,0.7,0.6582768918246502
0.01,0,6,0,0.5,400,1.0,0.6519584908993196
0.01,0,6,0,1.0,100,0.7,0.648710580493833
0.01,0,6,0,1.0,100,1.0,0.6467861333185929
0.01,0,6,0,1.0,200,0.7,0.651000405357632
0.01,0,6,0,1.0,200,1.0,0.6549166766768316
0.01,0,6,0,1.0,400,0.7,0.6504697013497414
0.01,0,6,0,1.0,400,1.0,0.6498046404284383
0.01,0,6,5,0.5,100,0.7,0.6446046720617419
0.01,0,6,5,0.5,100,1.0,0.649546464518888
0.01,0,6,5,0.5,200,0.7,0.6547022080854151
0.01,0,6,5,0.5,200,1.0,0.6603289754704738
0.01,0,6,5,0.5,400,0.7,0.6572856368821034
0.01,0,6,5,0.5,400,1.0,0.6588247305317056
0.01,0,6,5,1.0,100,0.7,0.6470288538389533
0.01,0,6,5,1.0,100,1.0,0.6497394016241895
0.01,0,6,5,1.0,200,0.7,0.6512878713631269
0.01,0,6,5,1.0,200,1.0,0.6556961805049375
0.01,0,6,5,1.0,400,0.7,0.6493236580051371
0.01,0,6,5,1.0,400,1.0,0.6538464100537507
0.01,0,6,20,0.5,100,0.7,0.6492755539000531
0.01,0,6,20,0.5,100,1.0,0.6549532046976406
0.01,0,6,20,0.5,200,0.7,0.6583990315108135
0.01,0,6,20,0.5,200,1.0,0.6551914666005814
0.01,0,6,20,0.5,400,0.7,0.6547973162981132
0.01,0,6,20,0.5,400,1.0,0.6568909072671305
0.01,0,6,20,1.0,100,0.7,0.6520380850952882
0.01,0,6,20,1.0,100,1.0,0.651337075465681
0.01,0,6,20,1.0,200,0.7,0.6507040839477674
0.01,0,6,20,1.0,200,1.0,0.6524742602029856
0.01,0,6,20,1.0,400,0.7,0.6517085942845641
0.01,0,6,20,1.0,400,1.0,0.6544186213848351
0.01,0,10,0,0.5,100,0.7,0.6439218971287693
0.01,0,10,0,0.5,100,1.0,0.6545899651735524
0.01,0,10,0,0.5,200,0.7,0.6526721766106719
0.01,0,10,0,0.5,200,1.0,0.6614960328191574
0.01,0,10,0,0.5,400,0.7,0.6503950864561575
0.01,0,10,0,0.5,400,1.0,0.6524659841111204
0.01,0,10,0,1.0,100,0.7,0.6435210882139417
0.01,0,10,0,1.0,100,1.0,0.6409316419478679
0.01,0,10,0,1.0,200,0.7,0.6492689571181628
0.01,0,10,0,1.0,200,1.0,0.6404849289228962
0.01,0,10,0,1.0,400,0.7,0.652965780543561
0.01,0,10,0,1.0,400,1.0,0.6439064417395794
0.01,0,10,5,0.5,100,0.7,0.6475579403673385
0.01,0,10,5,0.5,100,1.0,0.6573685310704821
0.01,0,10,5,0.5,200,0.7,0.6513929381805946
0.01,0,10,5,0.5,200,1.0,0.6586831975238983
0.01,0,10,5,0.5,400,0.7,0.6522940610098984
0.01,0,10,5,0.5,400,1.0,0.6567372188625432
0.01,0,10,5,1.0,100,0.7,0.6497708917150742
0.01,0,10,5,1.0,100,1.0,0.64471853565604
0.01,0,10,5,1.0,200,0.7,0.6482345773729167
0.01,0,10,5,1.0,200,1.0,0.6484557045766928
0.01,0,10,5,1.0,400,0.7,0.6503320476468487
0.01,0,10,5,1.0,400,1.0,0.6522841056080586
0.01,0,10,20,0.5,100,0.7,0.6493883174968811
0.01,0,10,20,0.5,100,1.0,0.6513536894798805
0.01,0,10,20,0.5,200,0.7,0.6571772732751554
0.01,0,10,20,0.5,200,1.0,0.6594610220420293
0.01,0,10,20,0.5,400,0.7,0.6551671558070216
0.01,0,10,20,0.5,400,1.0,0.6544346560865297
0.01,0,10,20,1.0,100,0.7,0.6494353216044952
0.01,0,10,20,1.0,100,1.0,0.6534975845489218
0.01,0,10,20,1.0,200,0.7,0.6522316015130944
0.01,0,10,20,1.0,200,1.0,0.6582364844989265
0.01,0,10,20,1.0,400,0.7,0.6526926699297861
0.01,0,10,20,1.0,400,1.0,0.6535301746372764
0.01,1,3,0,0.5,100,0.7,0.6465478714156522
0.01,1,3,0,0.5,100,1.0,0.6528264443277639
0.01,1,3,0,0.5,200,0.7,0.6517810091832079
0.01,1,3,0,0.5,200,1.0,0.6509760945640722
0.01,1,3,0,0.5,400,0.7,0.6532405086368416
0.01,1,3,0,0.5,400,1.0,0.6546237138869165
0.01,1,3,0,1.0,100,0.7,0.648955439178664
0.01,1,3,0,1.0,100,1.0,0.654392048765866
0.01,1,3,0,1.0,200,0.7,0.6460558335930412
0.01,1,3,0,1.0,200,1.0,0.644615148148547
0.01,1,3,0,1.0,400,0.7,0.6464726772095635
0.01,1,3,0,1.0,400,1.0,0.6457904815890958
0.01,1,3,5,0.5,100,0.7,0.6505752856492446
0.01,1,3,5,0.5,100,1.0,0.6533649069454843
0.01,1,3,5,0.5,200,0.7,0.6513691448690704
0.01,1,3,5,0.5,200,1.0,0.6502297601368258
0.01,1,3,5,0.5,400,0.7,0.6488625895884454
0.01,1,3,5,0.5,400,1.0,0.6502938989436045
0.01,1,3,5,1.0,100,0.7,0.6489714738803588
0.01,1,3,5,1.0,100,1.0,0.6543135545673674
0.01,1,3,5,1.0,200,0.7,0.6455173709753208
0.01,1,3,5,1.0,200,1.0,0.6431556486949135
0.01,1,3,5,1.0,400,0.7,0.6456478485838184
0.01,1,3,5,1.0,400,1.0,0.645998353398622
0.01,1,3,20,0.5,100,0.7,0.6517014149872393
0.01,1,3,20,0.5,100,1.0,0.6539194042648993
0.01,1,3,20,0.5,200,0.7,0.6485585095687512
0.01,1,3,20,0.5,200,1.0,0.651719649683874
0.01,1,3,20,0.5,400,0.7,0.6520651751962928
0.01,1,3,20,0.5,400,1.0,0.6497515570209694
0.01,1,3,20,1.0,100,0.7,0.6493512687911069
0.01,1,3,20,1.0,100,1.0,0.6535683201375909
0.01,1,3,20,1.0,200,0.7,0.6466274656116209
0.01,1,3,20,1.0,200,1.0,0.6460890029939005
0.01,1,3,20,1.0,400,0.7,0.6499776635271303
0.01,1,3,20,1.0,400,1.0,0.6482014079720573
0.01,1,6,0,0.5,100,0.7,0.6458203509975452
0.01,1,6,0,0.5,100,1.0,0.6550294989011992
0.01,1,6,0,0.5,200,0.7,0.6558471514325493
0.01,1,6,0,0.5,200,1.0,0.6584300009167328
0.01,1,6,0,0.5,400,0.7,0.6568964658820201
0.01,1,6,0,0.5,400,1.0,0.6545612543901125
0.01,1,6,0,1.0,100,0.7,0.6438384236278859
0.01,1,6,0,1.0,100,1.0,0.6478641585515036
0.01,1,6,0,1.0,200,0.7,0.650717918654522
0.01,1,6,0,1.0,200,1.0,0.6552660814941652
0.01,1,6,0,1.0,400,0.7,0.6502911196361597
0.01,1,6,0,1.0,400,1.0,0.6490091018986377
0.01,1,6,5,0.5,100,0.7,0.6459989327111267
0.01,1,6,5,0.5,100,1.0,0.6507035632628021
0.01,1,6,5,0.5,200,0.7,0.653260422643451
0.01,1,6,5,0.5,200,1.0,0.6623601069426871
0.01,1,6,5,0.5,400,0.7,0.6569229766705199
0.01,1,6,5,0.5,400,1.0,0.65470278739792
0.01,1,6,5,1.0,100,0.7,0.651533371190932
0.01,1,6,5,1.0,100,1.0,0.6505962996533241
0.01,1,6,5,1.0,200,0.7,0.6503856485363531
0.01,1,6,5,1.0,200,1.0,0.6546795147713609
0.01,1,6,5,1.0,400,0.7,0.6521807181005657
0.01,1,6,5,1.0,400,1.0,0.6527202807157559
0.01,1,6,20,0.5,100,0.7,0.6465622268073721
0.01,1,6,20,0.5,100,1.0,0.6565404024523269
0.01,1,6,20,0.5,200,0.7,0.6571435245617911
0.01,1,6,20,0.5,200,1.0,0.6545717304769176
0.01,1,6,20,0.5,400,0.7,0.654038826474087
0.01,1,6,20,0.5,400,1.0,0.658143634908708
0.01,1,6,20,1.0,100,0.7,0.6528297443201739
0.01,1,6,20,1.0,100,1.0,0.6488647895833856
0.01,1,6,20,1.0,200,0.7,0.6474202248339767
0.01,1,6,20,1.0,200,1.0,0.6529220732254273
0.01,1,6,20,1.0,400,0.7,0.650377372444488
0.01,1,6,20,1.0,400,1.0,0.6528949831244227
0.01,1,10,0,0.5,100,0.7,0.6434072278225733
0.01,1,10,0,0.5,100,1.0,0.6503906278387379
0.01,1,10,0,0.5,200,0.7,0.6619250318324597
0.01,1,10,0,0.5,200,1.0,0.6550543922101935
0.01,1,10,0,0.5,400,0.7,0.6533146060483899
0.01,1,10,0,0.5,400,1.0,0.647368303254447
0.01,1,10,0,1.0,100,0.7,0.6468524721203117
0.01,1,10,0,1.0,100,1.0,0.6393151540972369
0.01,1,10,0,1.0,200,0.7,0.6489040969116393
0.01,1,10,0,1.0,200,1.0,0.6389706667518189
0.01,1,10,0,1.0,400,0.7,0.6479056658746973
0.01,1,10,0,1.0,400,1.0,0.6391641831696252
0.01,1,10,5,0.5,100,0.7,0.6433198750167751
0.01,1,10,5,0.5,100,1.0,0.6591398073231703
0.01,1,10,5,0.5,200,0.7,0.657531078082369
0.01,1,10,5,0.5,200,1.0,0.6645830755227319
0.01,1,10,5,0.5,400,0.7,0.6571170137732915
0.01,1,10,5,0.5,400,1.0,0.6550875616110529
0.01,1,10,5,1.0,100,0.7,0.6487392912772728
0.01,1,10,5,1.0,100,1.0,0.6426360000863326
0.01,1,10,5,1.0,200,0.7,0.6488410581023305
0.01,1,10,5,1.0,200,1.0,0.6532123185383669
0.01,1,10,5,1.0,400,0.7,0.6466048341280358
0.01,1,10,5,1.0,400,1.0,0.6472842504410588
0.01,1,10,20,0.5,100,0.7,0.6495469852038532
0.01,1,10,20,0.5,100,1.0,0.6510352540684662
0.01,1,10,20,0.5,200,0.7,0.6598613102718918
0.01,1,10,20,0.5,200,1.0,0.6588904900209196
0.01,1,10,20,0.5,400,0.7,0.6562308256482123
0.01,1,10,20,0.5,400,1.0,0.6538497686737003
0.01,1,10,20,1.0,100,0.7,0.6507383533460968
0.01,1,10,20,1.0,100,1.0,0.6536109274582547
0.01,1,10,20,1.0,200,0.7,0.6472820504461188
0.01,1,10,20,1.0,200,1.0,0.6543024991680575
0.01,1,10,20,1.0,400,0.7,0.6549930327108596
0.01,1,10,20,1.0,400,1.0,0.6552456500055203
0.01,5,3,0,0.5,100,0.7,0.6466905044209296
0.01,5,3,0,0.5,100,1.0,0.6528264443277639
0.01,5,3,0,0.5,200,0.7,0.6523194718009282
0.01,5,3,0,0.5,200,1.0,0.6509760945640722
0.01,5,3,0,0.5,400,0.7,0.6528115096235393
0.01,5,3,0,0.5,400,1.0,0.6540692165675015
0.01,5,3,0,1.0,100,0.7,0.648955439178664
0.01,5,3,0,1.0,100,1.0,0.654392048765866
0.01,5,3,0,1.0,200,0.7,0.6469127316221757
0.01,5,3,0,1.0,200,1.0,0.6444725151432696
0.01,5,3,0,1.0,400,0.7,0.645775546884871
0.01,5,3,0,1.0,400,1.0,0.6460917823013453
0.01,5,3,5,0.5,100,0.7,0.6507018839528274
0.01,5,3,5,0.5,100,1.0,0.6533649069454843
0.01,5,3,5,0.5,200,0.7,0.6521768387956508
0.01,5,3,5,0.5,200,1.0,0.650103161833243
0.01,5,3,5,0.5,400,0.7,0.6501634213351071
0.01,5,3,5,0.5,400,1.0,0.6503723931421032
0.01,5,3,5,1.0,100,0.7,0.6492246704875243
0.01,5,3,5,1.0,100,1.0,0.6543135545673674
0.01,5,3,5,1.0,200,0.7,0.6464676979071787
0.01,5,3,5,1.0,200,1.0,0.645726342782317
0.01,5,3,5,1.0,400,0.7,0.6472029769351153
0.01,5,3,5,1.0,400,1.0,0.6457291220897619
0.01,5,3,20,0.5,100,0.7,0.6511950217729083
0.01,5,3,20,0.5,100,1.0,0.6539194042648993
0.01,5,3,20,0.5,200,0.7,0.6539370596490292
0.01,5,3,20,0.5,200,1.0,0.6511319829635995
0.01,5,3,20,0.5,400,0.7,0.6516201414812959
0.01,5,3,20,0.5,400,1.0,0.6504166179422725
0.01,5,3,20,1.0,100,0.7,0.6502070668227715
0.01,5,3,20,1.0,100,1.0,0.6535683201375909
0.01,5,3,20,1.0,200,0.7,0.6467861333185929
0.01,5,3,20,1.0,200,1.0,0.6460890029939005
0.01,5,3,20,1.0,400,0.7,0.6484357905700833
0.01,5,3,20,1.0,400,1.0,0.6482959368722506
0.01,5,6,0,0.5,100,0.7,0.6453482271815436
0.01,5,6,0,0.5,100,1.0,0.6511126482694949
0.01,5,6,0,0.5,200,0.7,0.6554955466202758
0.01,5,6,0,0.5,200,1.0,0.6607419397820814
0.01,5,6,0,0.5,400,0.7,0.6572762607927684
0.01,5,6,0,0.5,400,1.0,0.6556884837255772
0.01,5,6,0,1.0,100,0.7,0.6452857676847397
0.01,5,6,0,1.0,100,1.0,0.6472311670335898
0.01,5,6,0,1.0,200,0.7,0.6488437755793061
0.01,5,6,0,1.0,200,1.0,0.6554711739962467
0.01,5,6,0,1.0,400,0.7,0.647944332059977
0.01,5,6,0,1.0,400,1.0,0.6542090702653341
0.01,5,6,5,0.5,100,0.7,0.6454123659883224
0.01,5,6,5,0.5,100,1.0,0.6529248525328721
0.01,5,6,5,0.5,200,0.7,0.6508135475521853
0.01,5,6,5,0.5,200,1.0,0.6607889438896954
0.01,5,6,5,0.5,400,0.7,0.6525760270280433
0.01,5,6,5,0.5,400,1.0,0.6578268788072685
0.01,5,6,5,1.0,100,0.7,0.6499284594245762
0.01,5,6,5,1.0,100,1.0,0.6502004700408811
0.01,5,6,5,1.0,200,0.7,0.6482146633663072
0.01,5,6,5,1.0,200,1.0,0.6518727587759565
0.01,5,6,5,1.0,400,0.7,0.6517506190897934
0.01,5,6,5,1.0,400,1.0,0.6530204814305355
0.01,5,6,20,0.5,100,0.7,0.6478149544489494
0.01,5,6,20,0.5,100,1.0,0.6546679386870857
0.01,5,6,20,0.5,200,0.7,0.6543677379723063
0.01,5,6,20,0.5,200,1.0,0.6563657000436601
0.01,5,6,20,0.5,400,0.7,0.6544506907882245
0.01,5,6,20,0.5,400,1.0,0.659746867365089
0.01,5,6,20,1.0,100,0.7,0.6514996224775679
0.01,5,6,20,1.0,100,1.0,0.6516687662713451
0.01,5,6,20,1.0,200,0.7,0.648117355158669
0.01,5,6,20,1.0,200,1.0,0.6509854706534074
0.01,5,6,20,1.0,400,0.7,0.6510385540608762
0.01,5,6,20,1.0,400,1.0,0.651830213285762
0.01,5,10,0,0.5,100,0.7,0.6340891337965368
0.01,5,10,0,0.5,100,1.0,0.6586030240154248
0.01,5,10,0,0.5,200,0.7,0.6505321608465453
0.01,5,10,0,0.5,200,1.0,0.6598734656686718
0.01,5,10,0,0.5,400,0.7,0.6553286028214385
0.01,5,10,0,0.5,400,1.0,0.6569307352803495
0.01,5,10,0,1.0,100,0.7,0.6483307855830848
0.01,5,10,0,1.0,100,1.0,0.649202618316444
0.01,5,10,0,1.0,200,0.7,0.647773508956225
0.01,5,10,0,1.0,200,1.0,0.6471946976403206
0.01,5,10,0,1.0,400,0.7,0.652102223902067
0.01,5,10,0,1.0,400,1.0,0.649608924015692
0.01,5,10,5,0.5,100,0.7,0.6453681411881531
0.01,5,10,5,0.5,100,1.0,0.660154273061807
0.01,5,10,5,0.5,200,0.7,0.6562601157441569
0.01,5,10,5,0.5,200,1.0,0.6613019957163859
0.01,5,10,5,0.5,400,0.7,0.6585311884292857
0.01,5,10,5,0.5,400,1.0,0.6562032148622424
0.01,5,10,5,1.0,100,0.7,0.6463875243987053
0.01,5,10,5,1.0,100,1.0,0.6531377036447831
0.01,5,10,5,1.0,200,0.7,0.6515466265851819
0.01,5,10,5,1.0,200,1.0,0.6485989168944749
0.01,5,10,5,1.0,400,0.7,0.6532632019508958
0.01,5,10,5,1.0,400,1.0,0.6488957589893048
0.01,5,10,20,0.5,100,0.7,0.645616879177899
0.01,5,10,20,0.5,100,1.0,0.6506062550551639
0.01,5,10,20,0.5,200,0.7,0.6553562136074083
0.01,5,10,20,0.5,200,1.0,0.6604633323838861
0.01,5,10,20,0.5,400,0.7,0.6563071198517709
0.01,5,10,20,0.5,400,1.0,0.6569920947796835
0.01,5,10,20,1.0,100,0.7,0.6462194806023981
0.01,5,10,20,1.0,100,1.0,0.6546557832903058
0.01,5,10,20,1.0,200,0.7,0.6512464258704024
0.01,5,10,20,1.0,200,1.0,0.6597905128527535
0.01,5,10,20,1.0,400,0.7,0.6517837884906527
0.01,5,10,20,1.0,400,1.0,0.6571584592660159
0.1,0,3,0,0.5,100,0.7,0.6539083488655894
0.1,0,3,0,0.5,100,1.0,0.6496371141141666
0.1,0,3,0,0.5,200,0.7,0.6520071156893689
0.1,0,3,0,0.5,200,1.0,0.6502110079581556
0.1,0,3,0,0.5,400,0.7,0.6480034947673007
0.1,0,3,0,0.5,400,1.0,0.6436814970613578
0.1,0,3,0,1.0,100,0.7,0.6534494804438378
0.1,0,3,0,1.0,100,1.0,0.6521928734973454
0.1,0,3,0,1.0,200,0.7,0.6481721178761126
0.1,0,3,0,1.0,200,1.0,0.6422429497813344
0.1,0,3,0,1.0,400,0.7,0.6399658009992806
0.1,0,3,0,1.0,400,1.0,0.6456235377902586
0.1,0,3,5,0.5,100,0.7,0.6582260084121214
0.1,0,3,5,0.5,100,1.0,0.6471349588234218
0.1,0,3,5,0.5,200,0.7,0.647086916548807
0.1,0,3,5,0.5,200,1.0,0.6523195336313975
0.1,0,3,5,0.5,400,0.7,0.6439351557259491
0.1,0,3,5,0.5,400,1.0,0.644906555289426
0.1,0,3,5,1.0,100,0.7,0.6521475486997063
0.1,0,3,5,1.0,100,1.0,0.6542411396687235
0.1,0,3,5,1.0,200,0.7,0.6478116576594692
0.1,0,3,5,1.0,200,1.0,0.646726973814199
0.1,0,3,5,1.0,400,0.7,0.6455461435892299
0.1,0,3,5,1.0,400,1.0,0.6414661666331338
0.1,0,3,20,0.5,100,0.7,0.6626304382490172
0.1,0,3,20,0.5,100,1.0,0.6536777837420089
0.1,0,3,20,0.5,200,0.7,0.650328168341934
0.1,0,3,20,0.5,200,1.0,0.6390807096687418
0.1,0,3,20,0.5,400,0.7,0.6452099941661462
0.1,0,3,20,0.5,400,1.0,0.6335440743969262
0.1,0,3,20,1.0,100,0.7,0.6552567054048302
0.1,0,3,20,1.0,100,1.0,0.6524648841136504
0.1,0,3,20,1.0,200,0.7,0.6584460356184275
0.1,0,3,20,1.0,200,1.0,0.6557045184272718
0.1,0,3,20,1.0,400,0.7,0.6533195853507747
0.1,0,3,20,1.0,400,1.0,0.6522736295212535
0.1,0,6,0,0.5,100,0.7,0.6400051083275343
0.1,0,6,0,0.5,100,1.0,0.6359577800873324
0.1,0,6,0,0.5,200,0.7,0.6213224986832815
0.1,0,6,0,0.5,200,1.0,0.6284352795134033
0.1,0,6,0,0.5,400,0.7,0.616864406126412
0.1,0,6,0,0.5,400,1.0,0.6188734268000056
0.1,0,6,0,1.0,100,0.7,0.6447434289650342
0.1,0,6,0,1.0,100,1.0,0.6413678170555653
0.1,0,6,0,1.0,200,0.7,0.6500319087625385
0.1,0,6,0,1.0,200,1.0,0.6308992861009038
0.1,0,6,0,1.0,400,0.7,0.6324334622785907
0.1,0,6,0,1.0,400,1.0,0.6355386810512602
0.1,0,6,5,0.5,100,0.7,0.636179424773144
0.1,0,6,5,0.5,100,1.0,0.6390448227909068
0.1,0,6,5,0.5,200,0.7,0.6254090724212679
0.1,0,6,5,0.5,200,1.0,0.6285437017478909
0.1,0,6,5,0.5,400,0.7,0.6160506361029064
0.1,0,6,5,0.5,400,1.0,0.6252487872347903
0.1,0,6,5,1.0,100,0.7,0.6370894062097474
0.1,0,6,5,1.0,100,1.0,0.6482130458868016
0.1,0,6,5,1.0,200,0.7,0.6341638105205899
0.1,0,6,5,1.0,200,1.0,0.633451166179168
0.1,0,6,5,1.0,400,0.7,0.6182111419832176
0.1,0,6,5,1.0,400,1.0,0.6261858001448587
0.1,0,6,20,0.5,100,0.7,0.6462283392096977
0.1,0,6,20,0.5,100,1.0,0.6394980739702294
0.1,0,6,20,0.5,200,0.7,0.6345187153252736
0.1,0,6,20,0.5,200,1.0,0.6310413397936765
0.1,0,6,20,0.5,400,0.7,0.6300484673716241
0.1,0,6,20,0.5,400,1.0,0.6241822794586153
0.1,0,6,20,1.0,100,0.7,0.6455886890794243
0.1,0,6,20,1.0,100,1.0,0.6469459628535044
0.1,0,6,20,1.0,200,0.7,0.6382398495442316
0.1,0,6,20,1.0,200,1.0,0.6409548559468874
0.1,0,6,20,1.0,400,0.7,0.6347779912322938
0.1,0,6,20,1.0,400,1.0,0.629002511542103
0.1,0,10,0,0.5,100,0.7,0.6392233458769488
0.1,0,10,0,0.5,100,1.0,0.6338193263781016
0.1,0,10,0,0.5,200,0.7,0.6372480771196493
0.1,0,10,0,0.5,200,1.0,0.6330299257756954
0.1,0,10,0,0.5,400,0.7,0.6295559088640479
0.1,0,10,0,0.5,400,1.0,0.6351671622323771
0.1,0,10,0,1.0,100,0.7,0.6370916062046874
0.1,0,10,0,1.0,100,1.0,0.6334218728802937
0.1,0,10,0,1.0,200,0.7,0.6348575235977932
0.1,0,10,0,1.0,200,1.0,0.6325257293533747
0.1,0,10,0,1.0,400,0.7,0.6355342192309109
0.1,0,10,0,1.0,400,1.0,0.6352174631294715
0.1,0,10,5,0.5,100,0.7,0.635601719860569
0.1,0,10,5,0.5,100,1.0,0.6318977171378458
0.1,0,10,5,0.5,200,0.7,0.6216690655656308
0.1,0,10,5,0.5,200,1.0,0.6188491128035161
0.1,0,10,5,0.5,400,0.7,0.6200260669265001
0.1,0,10,5,0.5,400,1.0,0.6213291572956411
0.1,0,10,5,1.0,100,0.7,0.6304730663950464
0.1,0,10,5,1.0,100,1.0,0.6394345176788852
0.1,0,10,5,1.0,200,0.7,0.6146834655545262
0.1,0,10,5,1.0,200,1.0,0.6332006902519078
0.1,0,10,5,1.0,400,0.7,0.6189016168984801
0.1,0,10,5,1.0,400,1.0,0.627859188877404
0.1,0,10,20,0.5,100,0.7,0.6423999381783319
0.1,0,10,20,0.5,100,1.0,0.6473527892377176
0.1,0,10,20,0.5,200,0.7,0.6214529762917791
0.1,0,10,20,0.5,200,1.0,0.6235393293359319
0.1,0,10,20,0.5,400,0.7,0.6214645523760541
0.1,0,10,20,0.5,400,1.0,0.6198651992245879
0.1,0,10,20,1.0,100,0.7,0.6525566955368682
0.1,0,10,20,1.0,100,1.0,0.6482163458792117
0.1,0,10,20,1.0,200,0.7,0.6427178561077105
0.1,0,10,20,1.0,200,1.0,0.6355668711497348
0.1,0,10,20,1.0,400,0.7,0.6288283884459409
0.1,0,10,20,1.0,400,1.0,0.6323057053499983
0.1,1,3,0,0.5,100,0.7,0.6523371858125977
0.1,1,3,0,0.5,100,1.0,0.6505553716426351
0.1,1,3,0,0.5,200,0.7,0.646279740104262
0.1,1,3,0,0.5,200,1.0,0.6523792138207567
0.1,1,3,0,0.5,400,0.7,0.6436261550314095
0.1,1,3,0,0.5,400,1.0,0.6486249102009393
0.1,1,3,0,1.0,100,0.7,0.6534494804438378
0.1,1,3,0,1.0,100,1.0,0.6521928734973454
0.1,1,3,0,1.0,200,0.7,0.6460022327035367
0.1,1,3,0,1.0,200,1.0,0.6416381483618955
0.1,1,3,0,1.0,400,0.7,0.6455405849743403
0.1,1,3,0,1.0,400,1.0,0.6452055941762662
0.1,1,3,5,0.5,100,0.7,0.6600321333756438
0.1,1,3,5,0.5,100,1.0,0.6481333898603637
0.1,1,3,5,0.5,200,0.7,0.6594494459577542
0.1,1,3,5,0.5,200,1.0,0.6484972118998865
0.1,1,3,5,0.5,400,0.7,0.6457562153936961
0.1,1,3,5,0.5,400,1.0,0.6459514111214771
0.1,1,3,5,1.0,100,0.7,0.6512906506705717
0.1,1,3,5,1.0,100,1.0,0.6512436465629576
0.1,1,3,5,1.0,200,0.7,0.6446671315585459
0.1,1,3,5,1.0,200,1.0,0.6487326944953825
0.1,1,3,5,1.0,400,0.7,0.6440203053338776
0.1,1,3,5,1.0,400,1.0,0.6444692183537893
0.1,1,3,20,0.5,100,0.7,0.6626304382490172
0.1,1,3,20,0.5,100,1.0,0.6536777837420089
0.1,1,3,20,0.5,200,0.7,0.648205287276972
0.1,1,3,20,0.5,200,1.0,0.6390807096687418
0.1,1,3,20,0.5,400,0.7,0.6445770026482326
0.1,1,3,20,0.5,400,1.0,0.6352556704602552
0.1,1,3,20,1.0,100,0.7,0.6552567054048302
0.1,1,3,20,1.0,100,1.0,0.6524648841136504
0.1,1,3,20,1.0,200,0.7,0.6584460356184275
0.1,1,3,20,1.0,200,1.0,0.6557045184272718
0.1,1,3,20,1.0,400,0.7,0.6556923630304919
0.1,1,3,20,1.0,400,1.0,0.6529480665318915
0.1,1,6,0,0.5,100,0.7,0.6387761121670119
0.1,1,6,0,0.5,100,1.0,0.6297670774630544
0.1,1,6,0,0.5,200,0.7,0.6311580413229589
0.1,1,6,0,0.5,200,1.0,0.6260481432390363
0.1,1,6,0,0.5,400,0.7,0.6323322161384981
0.1,1,6,0,0.5,400,1.0,0.6203245883313048
0.1,1,6,0,1.0,100,0.7,0.6425315157842993
0.1,1,6,0,1.0,100,1.0,0.6400868993155132
0.1,1,6,0,1.0,200,0.7,0.6423076092730785
0.1,1,6,0,1.0,200,1.0,0.6433878931284687
0.1,1,6,0,1.0,400,0.7,0.6423076092730785
0.1,1,6,0,1.0,400,1.0,0.6433878931284687
0.1,1,6,5,0.5,100,0.7,0.6394660631943795
0.1,1,6,5,0.5,100,1.0,0.6391708417819848
0.1,1,6,5,0.5,200,0.7,0.6234294036740882
