,,,,,,,0
0.01,1,3,5,1.0,200,0.7,0.6538602447605053
0.01,1,3,5,1.0,200,1.0,0.6579849672017358
0.01,1,3,5,1.0,400,0.7,0.6481986286646125
0.01,1,3,5,1.0,400,1.0,0.6515305918834873
0.01,1,3,20,0.5,100,0.7,0.6524792395053703
0.01,1,3,20,0.5,100,1.0,0.6554264285111121
0.01,1,3,20,0.5,200,0.7,0.6561296381356594
0.01,1,3,20,0.5,200,1.0,0.6544960155858638
0.01,1,3,20,0.5,400,0.7,0.654923914601696
0.01,1,3,20,0.5,400,1.0,0.6530846202373142
0.01,1,3,20,1.0,100,0.7,0.6512386672605728
0.01,1,3,20,1.0,100,1.0,0.6584410563160427
0.01,1,3,20,1.0,200,0.7,0.658144734906178
0.01,1,3,20,1.0,200,1.0,0.6573973004814614
0.01,1,3,20,1.0,400,0.7,0.6501805560342717
0.01,1,3,20,1.0,400,1.0,0.6495447852089132
0.01,1,6,0,0.5,100,0.7,0.6490433712969671
0.01,1,6,0,0.5,100,1.0,0.6528656930284782
0.01,1,6,0,0.5,200,0.7,0.6570064501714034
0.01,1,6,0,0.5,200,1.0,0.6553860830158577
0.01,1,6,0,0.5,400,0.7,0.6549913534008848
0.01,1,6,0,0.5,400,1.0,0.6572745814827935
0.01,1,6,0,1.0,100,0.7,0.6459800600744477
0.01,1,6,0,1.0,100,1.0,0.6501158379149882
0.01,1,6,0,1.0,200,0.7,0.6540531818658069
0.01,1,6,0,1.0,200,1.0,0.6561583489190992
0.01,1,6,0,1.0,400,0.7,0.6530873409172194
0.01,1,6,0,1.0,400,1.0,0.6497072735932606
0.01,1,6,5,0.5,100,0.7,0.6461674971923992
0.01,1,6,5,0.5,100,1.0,0.6559521564195477
0.01,1,6,5,0.5,200,0.7,0.6538458893687854
0.01,1,6,5,0.5,200,1.0,0.6547674468896639
0.01,1,6,5,0.5,400,0.7,0.6549609633074702
0.01,1,6,5,0.5,400,1.0,0.6566891147574592
0.01,1,6,5,1.0,100,0.7,0.6423352200590483
0.01,1,6,5,1.0,100,1.0,0.6564469735496036
0.01,1,6,5,1.0,200,0.7,0.6552246360014408
0.01,1,6,5,1.0,200,1.0,0.6602222911735005
0.01,1,6,5,1.0,400,0.7,0.6538176406427713
0.01,1,6,5,1.0,400,1.0,0.6549095005824366
0.01,1,6,20,0.5,100,0.7,0.6535926341340804
0.01,1,6,20,0.5,100,1.0,0.6565243677506323
0.01,1,6,20,0.5,200,0.7,0.6543412271838064
0.01,1,6,20,0.5,200,1.0,0.6561296381356594
0.01,1,6,20,0.5,400,0.7,0.6554994259251905
0.01,1,6,20,0.5,400,1.0,0.6544528907831645
0.01,1,6,20,1.0,100,0.7,0.6488498548791608
0.01,1,6,20,1.0,100,1.0,0.6603826381904474
0.01,1,6,20,1.0,200,0.7,0.6526699766157318
0.01,1,6,20,1.0,200,1.0,0.6598037682470034
0.01,1,6,20,1.0,400,0.7,0.6512436465629576
0.01,1,6,20,1.0,400,1.0,0.6514758291660436
0.01,1,10,0,0.5,100,0.7,0.6422273771370655
0.01,1,10,0,0.5,100,1.0,0.6417790434296585
0.01,1,10,0,0.5,200,0.7,0.6493728034801517
0.01,1,10,0,0.5,200,1.0,0.6421771316645809
0.01,1,10,0,0.5,400,0.7,0.6504984121331812
0.01,1,10,0,0.5,400,1.0,0.6469519803228898
0.01,1,10,0,1.0,100,0.7,0.6321574518993621
0.01,1,10,0,1.0,100,1.0,0.6265341017617926
0.01,1,10,0,1.0,200,0.7,0.6457147080705024
0.01,1,10,0,1.0,200,1.0,0.6364226659784696
0.01,1,10,0,1.0,400,0.7,0.6391625038596505
0.01,1,10,0,1.0,400,1.0,0.6364105105816897
0.01,1,10,5,0.5,100,0.7,0.6457268634672823
0.01,1,10,5,0.5,100,1.0,0.6558604068267991
0.01,1,10,5,0.5,200,0.7,0.6539077695530846
0.01,1,10,5,0.5,200,1.0,0.6543655379773662
0.01,1,10,5,0.5,400,0.7,0.6563999694419895
0.01,1,10,5,0.5,400,1.0,0.6547674468896639
0.01,1,10,5,1.0,100,0.7,0.6467562671130733
0.01,1,10,5,1.0,100,1.0,0.6435575576072111
0.01,1,10,5,1.0,200,0.7,0.647949832047327
0.01,1,10,5,1.0,200,1.0,0.6441059756267713
0.01,1,10,5,1.0,400,0.7,0.6509793945564822
0.01,1,10,5,1.0,400,1.0,0.6398789688784475
0.01,1,10,20,0.5,100,0.7,0.6516715455787899
0.01,1,10,20,0.5,100,1.0,0.6549570840025554
0.01,1,10,20,0.5,200,0.7,0.6579612357206808
0.01,1,10,20,0.5,200,1.0,0.6568748725654359
0.01,1,10,20,0.5,400,0.7,0.6557244324338813
0.01,1,10,20,0.5,400,1.0,0.6507710020619908
0.01,1,10,20,1.0,100,0.7,0.6553351996033289
0.01,1,10,20,1.0,100,1.0,0.6498919900313068
0.01,1,10,20,1.0,200,0.7,0.6514465390700991
0.01,1,10,20,1.0,200,1.0,0.6480670510586449
0.01,1,10,20,1.0,400,0.7,0.6530547508288649
0.01,1,10,20,1.0,400,1.0,0.6475479231350293
0.01,5,3,0,0.5,100,0.7,0.6514144696667097
0.01,5,3,0,0.5,100,1.0,0.6565354231499422
0.01,5,3,0,0.5,200,0.7,0.6540670165725615
0.01,5,3,0,0.5,200,1.0,0.6547182427871099
0.01,5,3,0,0.5,400,0.7,0.6511828663761284
0.01,5,3,0,0.5,400,1.0,0.6516090860819859
0.01,5,3,0,1.0,100,0.7,0.6499887189264402
0.01,5,3,0,1.0,100,1.0,0.6564315181604137
0.01,5,3,0,1.0,200,0.7,0.6544479114807797
0.01,5,3,0,1.0,200,1.0,0.6593792278511207
0.01,5,3,0,1.0,400,0.7,0.6475014983399201
0.01,5,3,0,1.0,400,1.0,0.6503552584429385
0.01,5,3,5,0.5,100,0.7,0.6521740594882061
0.01,5,3,5,0.5,100,1.0,0.6564099248438294
0.01,5,3,5,0.5,200,0.7,0.6564309388479088
0.01,5,3,5,0.5,200,1.0,0.6545131502850284
0.01,5,3,5,0.5,400,0.7,0.6517998231923474
0.01,5,3,5,0.5,400,1.0,0.648943863094389
0.01,5,3,5,1.0,100,0.7,0.6511922424654636
0.01,5,3,5,1.0,100,1.0,0.6564315181604137
0.01,5,3,5,1.0,200,0.7,0.655096937700388
0.01,5,3,5,1.0,200,1.0,0.6588407652334004
0.01,5,3,5,1.0,400,0.7,0.6490234572903577
0.01,5,3,5,1.0,400,1.0,0.6501191965349377
0.01,5,3,20,0.5,100,0.7,0.6521939734948156
0.01,5,3,20,0.5,100,1.0,0.6554264285111121
0.01,5,3,20,0.5,200,0.7,0.6551461418029421
0.01,5,3,20,0.5,200,1.0,0.6546065791877518
0.01,5,3,20,0.5,400,0.7,0.6548304856989726
0.01,5,3,20,0.5,400,1.0,0.6527833195250646
0.01,5,3,20,1.0,100,0.7,0.6513652655641555
0.01,5,3,20,1.0,100,1.0,0.6584410563160427
0.01,5,3,20,1.0,200,0.7,0.6578594688956231
0.01,5,3,20,1.0,200,1.0,0.658254198510596
0.01,5,3,20,1.0,400,0.7,0.6503552584429385
0.01,5,3,20,1.0,400,1.0,0.6496874182141906
0.01,5,6,0,0.5,100,0.7,0.6524831188102852
0.01,5,6,0,0.5,100,1.0,0.651212156472073
0.01,5,6,0,0.5,200,0.7,0.6556249242313031
0.01,5,6,0,0.5,200,1.0,0.6555618854219945
0.01,5,6,0,0.5,400,0.7,0.6532764573451457
0.01,5,6,0,0.5,400,1.0,0.6581795836170121
0.01,5,6,0,1.0,100,0.7,0.6465533714030022
0.01,5,6,0,1.0,100,1.0,0.6537491018461125
0.01,5,6,0,1.0,200,0.7,0.6524648841136504
0.01,5,6,0,1.0,200,1.0,0.6584935604110068
0.01,5,6,0,1.0,400,0.7,0.6569395320571798
0.01,5,6,0,1.0,400,1.0,0.6577295119720908
0.01,5,6,5,0.5,100,0.7,0.6507505087428765
0.01,5,6,5,0.5,100,1.0,0.6534135317355335
0.01,5,6,5,0.5,200,0.7,0.6519877809952641
0.01,5,6,5,0.5,200,1.0,0.6558792208359387
0.01,5,6,5,0.5,400,0.7,0.6575117433882642
0.01,5,6,5,0.5,400,1.0,0.6576261862950671
0.01,5,6,5,1.0,100,0.7,0.6470287952114138
0.01,5,6,5,1.0,100,1.0,0.6561589282316039
0.01,5,6,5,1.0,200,0.7,0.6565437024447369
0.01,5,6,5,1.0,200,1.0,0.6562545571292673
0.01,5,6,5,1.0,400,0.7,0.6539249042522493
0.01,5,6,5,1.0,400,1.0,0.6578096854805643
0.01,5,6,20,0.5,100,0.7,0.6521486486971763
0.01,5,6,20,0.5,100,1.0,0.6542079702678641
0.01,5,6,20,0.5,200,0.7,0.6575908168992678
0.01,5,6,20,0.5,200,1.0,0.6551610765071668
0.01,5,6,20,0.5,400,0.7,0.6534401043545026
0.01,5,6,20,0.5,400,1.0,0.6502214840449607
0.01,5,6,20,1.0,100,0.7,0.6492948885941577
0.01,5,6,20,1.0,100,1.0,0.6595920789630316
0.01,5,6,20,1.0,200,0.7,0.6564132248362394
0.01,5,6,20,1.0,200,1.0,0.6599010764546416
0.01,5,6,20,1.0,400,0.7,0.6520834098929275
0.01,5,6,20,1.0,400,1.0,0.6522735676907842
0.01,5,10,0,0.5,100,0.7,0.6470293745239185
0.01,5,10,0,0.5,100,1.0,0.6509572805549327
0.01,5,10,0,0.5,200,0.7,0.6552898748056895
0.01,5,10,0,0.5,200,1.0,0.650435431951412
0.01,5,10,0,0.5,400,0.7,0.6516129653869007
0.01,5,10,0,0.5,400,1.0,0.6537850505544166
0.01,5,10,0,1.0,100,0.7,0.6487122011762683
0.01,5,10,0,1.0,100,1.0,0.6506399451409886
0.01,5,10,0,1.0,200,0.7,0.6555922755154091
0.01,5,10,0,1.0,200,1.0,0.6471161448142823
0.01,5,10,0,1.0,400,0.7,0.6589883775410625
0.01,5,10,0,1.0,400,1.0,0.6538038027330868
0.01,5,10,5,0.5,100,0.7,0.6477358809379461
0.01,5,10,5,0.5,100,1.0,0.6530166021256206
0.01,5,10,5,0.5,200,0.7,0.6531962838366723
0.01,5,10,5,0.5,200,1.0,0.6538906348539198
0.01,5,10,5,0.5,400,0.7,0.6537209117476379
0.01,5,10,5,0.5,400,1.0,0.6564160041436842
0.01,5,10,5,1.0,100,0.7,0.6438273096010365
0.01,5,10,5,1.0,100,1.0,0.6486796110879136
0.01,5,10,5,1.0,200,0.7,0.6519639908866696
0.01,5,10,5,1.0,200,1.0,0.6493722827951864
0.01,5,10,5,1.0,400,0.7,0.6532283532400617
0.01,5,10,5,1.0,400,1.0,0.6515261332660677
0.01,5,10,20,0.5,100,0.7,0.6521126999888721
0.01,5,10,20,0.5,100,1.0,0.6513216200764911
0.01,5,10,20,0.5,200,0.7,0.6557211324414713
0.01,5,10,20,0.5,200,1.0,0.6569992708740786
0.01,5,10,20,0.5,400,0.7,0.6552130599171656
0.01,5,10,20,0.5,400,1.0,0.6544025866831404
0.01,5,10,20,1.0,100,0.7,0.6499417148188261
0.01,5,10,20,1.0,100,1.0,0.6475164330441447
0.01,5,10,20,1.0,200,0.7,0.6513039060648216
0.01,5,10,20,1.0,200,1.0,0.653935438966594
0.01,5,10,20,1.0,400,0.7,0.6561318381305994
0.01,5,10,20,1.0,400,1.0,0.6564762636455482
0.1,0,3,0,0.5,100,0.7,0.6548962451881867
0.1,0,3,0,0.5,100,1.0,0.6562147909465176
0.1,0,3,0,0.5,200,0.7,0.6461707971848092
0.1,0,3,0,0.5,200,1.0,0.6513818827812847
0.1,0,3,0,0.5,400,0.7,0.6480322055507405
0.1,0,3,0,0.5,400,1.0,0.6457390806945315
0.1,0,3,0,1.0,100,0.7,0.6501512659383271
0.1,0,3,0,1.0,100,1.0,0.6513353961557062
0.1,0,3,0,1.0,200,0.7,0.6465434127982326
0.1,0,3,0,1.0,200,1.0,0.6456140998704542
0.1,0,3,0,1.0,400,0.7,0.6479691667414318
0.1,0,3,0,1.0,400,1.0,0.6383337959289905
0.1,0,3,5,0.5,100,0.7,0.6594466666503095
0.1,0,3,5,0.5,100,1.0,0.6418056128456978
0.1,0,3,5,0.5,200,0.7,0.6422075217579956
0.1,0,3,5,0.5,200,1.0,0.6458661964801496
0.1,0,3,5,0.5,400,0.7,0.6507218011623664
0.1,0,3,5,0.5,400,1.0,0.6409481973345278
0.1,0,3,5,1.0,100,0.7,0.6451408760569827
0.1,0,3,5,1.0,100,1.0,0.652005436379394
0.1,0,3,5,1.0,200,0.7,0.6430605404822153
0.1,0,3,5,1.0,200,1.0,0.6463012747933067
0.1,0,3,5,1.0,400,0.7,0.6443182474261776
0.1,0,3,5,1.0,400,1.0,0.6450214570507248
0.1,0,3,20,0.5,100,0.7,0.6560184952212665
0.1,0,3,20,0.5,100,1.0,0.6411394519269248
0.1,0,3,20,0.5,200,0.7,0.6532465293091568
0.1,0,3,20,0.5,200,1.0,0.6441612590291802
0.1,0,3,20,0.5,400,0.7,0.6515001431625331
0.1,0,3,20,0.5,400,1.0,0.6413700170505053
0.1,0,3,20,1.0,100,0.7,0.6505813649490993
0.1,0,3,20,1.0,100,1.0,0.6520485611820933
0.1,0,3,20,1.0,200,0.7,0.6463521582058356
0.1,0,3,20,1.0,200,1.0,0.645961825377813
0.1,0,3,20,1.0,400,0.7,0.6444785358155849
0.1,0,3,20,1.0,400,1.0,0.6451303999701775
0.1,0,6,0,0.5,100,0.7,0.6388054022629565
0.1,0,6,0,0.5,100,1.0,0.6352285217317111
0.1,0,6,0,0.5,200,0.7,0.6324704491538955
0.1,0,6,0,0.5,200,1.0,0.625192865892337
0.1,0,6,0,0.5,400,0.7,0.6295763435556226
0.1,0,6,0,0.5,400,1.0,0.6234846284489576
0.1,0,6,0,1.0,100,0.7,0.6303978103584885
0.1,0,6,0,1.0,100,1.0,0.6392348633336844
0.1,0,6,0,1.0,200,0.7,0.6337557668838276
0.1,0,6,0,1.0,200,1.0,0.6368753996757566
0.1,0,6,0,1.0,400,0.7,0.6200006561354703
0.1,0,6,0,1.0,400,1.0,0.6303176400529448
0.1,0,6,5,0.5,100,0.7,0.6436200171040151
0.1,0,6,5,0.5,100,1.0,0.6449905462723449
0.1,0,6,5,0.5,200,0.7,0.6296918246294262
0.1,0,6,5,0.5,200,1.0,0.6369329417006451
0.1,0,6,5,0.5,400,0.7,0.6178268916579795
0.1,0,6,5,0.5,400,1.0,0.6152556182580712
0.1,0,6,5,1.0,100,0.7,0.6429543768702073
0.1,0,6,5,1.0,100,1.0,0.644184993713165
0.1,0,6,5,1.0,200,0.7,0.6377367563223107
0.1,0,6,5,1.0,200,1.0,0.6373989275892522
0.1,0,6,5,1.0,400,0.7,0.6289096033243449
0.1,0,6,5,1.0,400,1.0,0.632728045750941
0.1,0,6,20,0.5,100,0.7,0.6466009548231211
0.1,0,6,20,0.5,100,1.0,0.645954649283418
0.1,0,6,20,0.5,200,0.7,0.6353231092594439
0.1,0,6,20,0.5,200,1.0,0.6421423447842161
0.1,0,6,20,0.5,400,0.7,0.6323051260374936
0.1,0,6,20,0.5,400,1.0,0.6390386880664422
0.1,0,6,20,1.0,100,0.7,0.6471885629158559
0.1,0,6,20,1.0,100,1.0,0.6486624177612094
0.1,0,6,20,1.0,200,0.7,0.6383586892379848
0.1,0,6,20,1.0,200,1.0,0.6470404331261581
0.1,0,6,20,1.0,400,0.7,0.6344435211191849
0.1,0,6,20,1.0,400,1.0,0.6420842852772921
0.1,0,10,0,0.5,100,0.7,0.6207072211770374
0.1,0,10,0,0.5,100,1.0,0.6183354816643207
0.1,0,10,0,0.5,200,0.7,0.6272052419829504
0.1,0,10,0,0.5,200,1.0,0.6304254829749276
0.1,0,10,0,0.5,400,0.7,0.6262532357411177
0.1,0,10,0,0.5,400,1.0,0.6275468881904545
0.1,0,10,0,1.0,100,0.7,0.6257733533152866
0.1,0,10,0,1.0,100,1.0,0.630017494762775
0.1,0,10,0,1.0,200,0.7,0.627533574168665
0.1,0,10,0,1.0,200,1.0,0.6413384683320812
0.1,0,10,0,1.0,400,0.7,0.6253598096911742
0.1,0,10,0,1.0,400,1.0,0.6403090678892198
0.1,0,10,5,0.5,100,0.7,0.6372701911211988
0.1,0,10,5,0.5,100,1.0,0.6286348720281346
0.1,0,10,5,0.5,200,0.7,0.6212860324929418
0.1,0,10,5,0.5,200,1.0,0.61975683561764
0.1,0,10,5,0.5,400,0.7,0.6319010789607251
0.1,0,10,5,0.5,400,1.0,0.6232458490639813
0.1,0,10,5,1.0,100,0.7,0.6404224107985527
0.1,0,10,5,1.0,100,1.0,0.6361290652485101
0.1,0,10,5,1.0,200,0.7,0.6310385604862317
0.1,0,10,5,1.0,200,1.0,0.627474414664271
0.1,0,10,5,1.0,400,0.7,0.6235382293384619
0.1,0,10,5,1.0,400,1.0,0.6240175324517883
0.1,0,10,20,0.5,100,0.7,0.6495553231261877
0.1,0,10,20,0.5,100,1.0,0.6518573065896963
0.1,0,10,20,0.5,200,0.7,0.6385433502514212
0.1,0,10,20,0.5,200,1.0,0.6498969725366214
0.1,0,10,20,0.5,400,0.7,0.6269337552545404
0.1,0,10,20,0.5,400,1.0,0.6403611131296879
0.1,0,10,20,1.0,100,0.7,0.6416458483441855
0.1,0,10,20,1.0,100,1.0,0.6451193445708676
0.1,0,10,20,1.0,200,0.7,0.6339669973133033
0.1,0,10,20,1.0,200,1.0,0.6331470861594737
0.1,0,10,20,1.0,400,0.7,0.6390397880639122
0.1,0,10,20,1.0,400,1.0,0.6307594324030713
0.1,1,3,0,0.5,100,0.7,0.6559090316168485
0.1,1,3,0,0.5,100,1.0,0.6562147909465176
0.1,1,3,0,0.5,200,0.7,0.6430135363746012
0.1,1,3,0,0.5,200,1.0,0.6488178473062407
0.1,1,3,0,0.5,400,0.7,0.6426696901721572
0.1,1,3,0,0.5,400,1.0,0.6487719431960967
0.1,1,3,0,1.0,100,0.7,0.6501512659383271
0.1,1,3,0,1.0,100,1.0,0.6513353961557062
0.1,1,3,0,1.0,200,0.7,0.6443774069305714
0.1,1,3,0,1.0,200,1.0,0.6444730358282348
0.1,1,3,0,1.0,400,0.7,0.6467413292059189
0.1,1,3,0,1.0,400,1.0,0.6414291179273597
0.1,1,3,5,0.5,100,0.7,0.6598264615610576
0.1,1,3,5,0.5,100,1.0,0.6423280407617235
0.1,1,3,5,0.5,200,0.7,0.6486016375743802
0.1,1,3,5,0.5,200,1.0,0.6356995455502426
0.1,1,3,5,0.5,400,0.7,0.6380004876438208
0.1,1,3,5,0.5,400,1.0,0.6339935081018031
0.1,1,3,5,1.0,100,0.7,0.6492788538924631
0.1,1,3,5,1.0,100,1.0,0.6498316719019034
0.1,1,3,5,1.0,200,0.7,0.6473621653270527
0.1,1,3,5,1.0,200,1.0,0.6408547066013353
0.1,1,3,5,1.0,400,0.7,0.6434093659870441
0.1,1,3,5,1.0,400,1.0,0.6454869222543668
0.1,1,3,20,0.5,100,0.7,0.6560184952212665
0.1,1,3,20,0.5,100,1.0,0.6411394519269248
0.1,1,3,20,0.5,200,0.7,0.6529612632986019
0.1,1,3,20,0.5,200,1.0,0.6424474629709112
0.1,1,3,20,0.5,400,0.7,0.6502164461150364
0.1,1,3,20,0.5,400,1.0,0.6370855269048327
0.1,1,3,20,1.0,100,0.7,0.6505813649490993
0.1,1,3,20,1.0,100,1.0,0.6520485611820933
0.1,1,3,20,1.0,200,0.7,0.6463521582058356
0.1,1,3,20,1.0,200,1.0,0.645961825377813
0.1,1,3,20,1.0,400,0.7,0.64804991956241
0.1,1,3,20,1.0,400,1.0,0.6463001747958367
0.1,1,6,0,0.5,100,0.7,0.6451773454502521
0.1,1,6,0,0.5,100,1.0,0.6384250280397035
0.1,1,6,0,0.5,200,0.7,0.6276668310846073
0.1,1,6,0,0.5,200,1.0,0.6249623625992259
0.1,1,6,0,0.5,400,0.7,0.6194455176730812
0.1,1,6,0,0.5,400,1.0,0.6195390084062739
0.1,1,6,0,1.0,100,0.7,0.6409243453954641
0.1,1,6,0,1.0,100,1.0,0.6351549450051279
0.1,1,6,0,1.0,200,0.7,0.6422876366389295
0.1,1,6,0,1.0,200,1.0,0.6344578146804355
0.1,1,6,0,1.0,400,0.7,0.6422876366389295
0.1,1,6,0,1.0,400,1.0,0.6344578146804355
0.1,1,6,5,0.5,100,0.7,0.6401023547047032
0.1,1,6,5,0.5,100,1.0,0.6459364177897129
0.1,1,6,5,0.5,200,0.7,0.6313338437290957
